Accession	Description	Sum PEP Score	# Unique Peptides	temp37.0_concYOU	temp40.6_concYOU	temp43.7_concYOU	temp47.5_concYOU	temp51.2_concYOU	temp54.5_concYOU	temp57.9_concYOU	temp61.5_concYOU	temp64.0_concYOU	temp67.0_concYOU	temp67.0_concSEN	temp64.0_concSEN	temp61.5_concSEN	temp57.9_concSEN	temp54.5_concSEN	temp51.2_concSEN	temp47.5_concSEN	temp43.7_concSEN	temp40.6_concSEN	 temp37.0_concSEN
P61024	Cyclin-dependent kinases regulatory subunit 1 OS=Homo sapiens OX=9606 GN=CKS1B PE=1 SV=1	32.158	3	149	145.3	145.9	125.1	109.4	84.8	68.2	60	60.1	52.1	51.4	44.7	47.9	54.2	91.4	107.7	132.4	161.8	155.4	153.1
Q9Y2H0	Disks large-associated protein 4 OS=Homo sapiens OX=9606 GN=DLGAP4 PE=1 SV=3	32.119	6	154	146.3	149.7	143.4	125.3	110.7	75.8	45.5	28.7	20.6	11.5	12.2	22.1	40.7	99	124.9	154.8	187.1	177.2	170.6
Q96BW9	Phosphatidate cytidylyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=TAMM41 PE=1 SV=2	32.086	6	231.5	221.1	207.4	165.7	104.5	38	12.5	8.8	5.9	4.7	5.6	6.1	8.5	12.2	44.9	118.8	170.4	228.8	205.6	199
P33552	Cyclin-dependent kinases regulatory subunit 2 OS=Homo sapiens OX=9606 GN=CKS2 PE=1 SV=1	32.072	3	213.2	193.9	170	136.5	107.3	59.7	38	29.5	29.1	22.9	19.7	18.7	22	30.5	69.9	93.3	141	197.8	204.2	203
Q3SXM5	Inactive hydroxysteroid dehydrogenase-like protein 1 OS=Homo sapiens OX=9606 GN=HSDL1 PE=1 SV=3	32.048	5	171	161.4	170.1	146.7	116.1	94.8	62.6	38	23.1	16.1	5.1	6.6	14.6	31.2	90.5	125.5	159	206.3	183.1	178.1
Q9Y5X2	Sorting nexin-8 OS=Homo sapiens OX=9606 GN=SNX8 PE=1 SV=1	31.984	5	183.7	173.6	188.3	147.2	113.9	77.9	44.9	35.7	20.3	14.5	6.4	5.6	14.5	26.9	85.4	109.8	157.1	200.4	202	191.8
Q9UBB4	Ataxin-10 OS=Homo sapiens OX=9606 GN=ATXN10 PE=1 SV=1	31.981	5	208.2	184.9	196.7	167	124.3	54.7	28.8	17.8	9.2	8.3	20.3	18.7	25.2	32.5	72.5	113.9	152.7	184.2	188.9	191
P01033	Metalloproteinase inhibitor 1 OS=Homo sapiens OX=9606 GN=TIMP1 PE=1 SV=1	31.976	6	151.6	150.3	150.2	141.9	121	93.5	76	59.8	38.7	16.9	13.9	25.8	49.1	66.7	108.2	120.2	142.6	161	158	154.5
Q9H3K6	BolA-like protein 2 OS=Homo sapiens OX=9606 GN=BOLA2B PE=1 SV=1	31.972	3	166.7	163.2	157.5	148.9	124.6	82.1	53.3	40.4	36.1	27.2	31.4	28.6	33.4	43.9	92	123	148.4	174.2	160.1	164.9
P13987	CD59 glycoprotein OS=Homo sapiens OX=9606 GN=CD59 PE=1 SV=1	31.97	4	157	142	149.3	129.7	123.7	84	68.2	56.1	52.1	37.9	54.3	46.1	55.2	65.8	119.2	122.1	126	149.8	135.7	125.7
Q9Y394	Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens OX=9606 GN=DHRS7 PE=1 SV=1	31.955	6	172.5	163.6	180.2	156	130.2	94.7	49.5	28.4	15.3	9.6	5.4	7.6	19.6	39.5	99.8	119.5	154.5	191.2	187.9	175.1
Q96SB3	Neurabin-2 OS=Homo sapiens OX=9606 GN=PPP1R9B PE=1 SV=3	31.944	5	165.3	198.7	93.4	153.9	114.6	87.5	59.7	46.4	43.7	36.7	37.3	39.3	45.1	57.5	97.5	118.6	137.7	163.8	155	148.2
Q96G25	Mediator of RNA polymerase II transcription subunit 8 OS=Homo sapiens OX=9606 GN=MED8 PE=1 SV=2	31.922	6	162.6	134.1	154.2	106.3	79.2	73.8	85.4	67.3	80.3	56.9	38.3	31.3	40.3	48.7	97.7	94.5	137.7	179.5	173.6	158.2
Q5QJE6	Deoxynucleotidyltransferase terminal-interacting protein 2 OS=Homo sapiens OX=9606 GN=DNTTIP2 PE=1 SV=2	31.904	6	186.9	201.6	172.8	147.2	106.8	62.3	40.2	29.3	30.1	22.9	27	27.2	35.4	42.9	81.7	106.5	135.9	181.2	180.1	182
Q86VU5	Catechol O-methyltransferase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=COMTD1 PE=1 SV=1	31.878	4	241.2	238.4	216.6	132.3	80	37.8	21.1	16.6	9.1	6.8	5.3	6.6	11.2	18	41.6	78.2	137.6	243.1	230.8	227.7
Q9NVZ3	Adaptin ear-binding coat-associated protein 2 OS=Homo sapiens OX=9606 GN=NECAP2 PE=1 SV=1	31.828	4	178.6	178.8	179.8	160.3	125.5	82.6	41.5	29.1	14.7	9.1	14.7	18.4	27.8	41.2	94.2	124.8	158.8	177.3	173.1	169.7
Q9HD45	Transmembrane 9 superfamily member 3 OS=Homo sapiens OX=9606 GN=TM9SF3 PE=1 SV=2	31.828	6	204.3	181.2	203.1	173.4	114.3	53.6	26.7	18.9	13.6	10.9	9.9	11.5	17	24.9	68.4	122.2	168	209.5	201	167.6
P50750	Cyclin-dependent kinase 9 OS=Homo sapiens OX=9606 GN=CDK9 PE=1 SV=3	31.806	6	212	199.7	201.3	164.2	112.9	53.6	22.1	13.3	10.9	9.9	12	14.7	18.2	22	57.6	110.2	157.9	208.2	208.6	190.5
Q96QD8	Sodium-coupled neutral amino acid symporter 2 OS=Homo sapiens OX=9606 GN=SLC38A2 PE=1 SV=2	31.779	3	149.5	147.8	154.4	137.4	120	96.5	65.9	53.2	44.4	30.9	35.4	29.8	45.7	52.4	116.8	120.1	138.4	168.6	156.4	136.5
Q86WB0	Zinc finger C3HC-type protein 1 OS=Homo sapiens OX=9606 GN=ZC3HC1 PE=1 SV=1	31.769	7	244.9	213.2	186.5	144.9	86.7	53.8	30.9	16.5	13.1	9.5	9.6	11.7	14.5	24.7	56.2	83.6	150.6	215	210.3	223.8
Q9H269	Vacuolar protein sorting-associated protein 16 homolog OS=Homo sapiens OX=9606 GN=VPS16 PE=1 SV=2	31.737	5	233.6	217.9	223.6	154.9	83	39.9	21.5	12.2	7.6	5.7	6.9	8.4	10.1	14.7	35.4	73.2	141.1	242	241.8	226.4
Q9Y3D0	Cytosolic iron-sulfur assembly component 2B OS=Homo sapiens OX=9606 GN=CIAO2B PE=1 SV=1	31.682	4	203.8	191.9	187	136.6	101.2	71.3	42.4	27.9	21.8	16.1	16.8	16.5	24.7	37.7	80.3	97.5	132.5	194.3	207.4	192.3
Q8TB61	Adenosine 3'-phospho 5'-phosphosulfate transporter 1 OS=Homo sapiens OX=9606 GN=SLC35B2 PE=1 SV=1	31.66	7	177.3	175.9	176.6	148.9	114.6	100.2	57.3	29.4	12.7	7.3	8.9	12.6	26.5	47.5	108.9	128.7	142.5	192.3	178.9	153.1
Q9Y375	Complex I intermediate-associated protein 30, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAF1 PE=1 SV=2	31.633	7	173.3	162	167.7	147.6	122.6	103.5	64.1	31.1	17.7	10.3	11.1	13.6	27.9	53.1	104.5	121	133.1	198.3	182.7	154.7
Q9UNK0	Syntaxin-8 OS=Homo sapiens OX=9606 GN=STX8 PE=1 SV=2	31.615	5	166.2	169.4	150.8	160.5	126.5	89.8	50.5	35.4	28	23	22.2	23	31.5	45	109.8	125	146.4	172.7	167.6	156.9
Q96EY1	DnaJ homolog subfamily A member 3, mitochondrial OS=Homo sapiens OX=9606 GN=DNAJA3 PE=1 SV=2	31.594	6	285.4	328.9	111.9	109.9	59.6	44.4	21.4	16.1	12.7	9.8	13.5	13.5	18.5	25	67.2	78.3	111.6	291.1	157.6	223.6
Q13277	Syntaxin-3 OS=Homo sapiens OX=9606 GN=STX3 PE=1 SV=3	31.587	7	149.3	140.5	157.1	133.8	121.7	93.8	75.2	59.1	42.1	27.4	31.7	36.4	53.8	69.4	125.4	144.8	79	203.4	97.5	158.6
O14975	Long-chain fatty acid transport protein 2 OS=Homo sapiens OX=9606 GN=SLC27A2 PE=1 SV=2	31.551	4	269.6	244.9	227.8	109.6	49.3	32.7	21	16.2	14.2	14.7	6.8	5	7.5	11.5	27.4	41.3	106.3	252.6	268.7	272.8
Q9Y2H5	Pleckstrin homology domain-containing family A member 6 OS=Homo sapiens OX=9606 GN=PLEKHA6 PE=1 SV=4	31.551	7	178.2	174.3	172.8	139	109.6	81	48.8	38.3	31.2	26.7	18.6	17.4	25.4	37.2	89.1	116.4	143.2	190.4	179.9	182.3
Q86U70	LIM domain-binding protein 1 OS=Homo sapiens OX=9606 GN=LDB1 PE=1 SV=2	31.548	5	160.9	164.8	162.2	153.8	120.2	94.1	52.3	39.2	31.3	21.1	13.4	13.3	21.5	34.4	75.1	119.3	164.4	176.1	197.7	184.7
A6NHR9	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SMCHD1 PE=1 SV=2	31.529	7	226	220.3	191.1	132	83	53.5	36	26.3	17	14.6	8.6	9.6	12.2	18.1	41.1	59.1	83.7	229.1	278.2	260.2
Q9NPA0	ER membrane protein complex subunit 7 OS=Homo sapiens OX=9606 GN=EMC7 PE=1 SV=1	31.524	5	181.3	181.2	179.6	156.3	126.8	93.6	36.6	21.8	12.6	10	7.1	8.4	14.1	29	98.6	134.5	159.8	193.5	185.5	169.5
O95544	NAD kinase OS=Homo sapiens OX=9606 GN=NADK PE=1 SV=1	31.484	5	137.3	128.1	148.9	121.1	105.8	98.9	86.2	72.4	58.4	42.9	53.4	49.6	77.1	84.6	104.4	115.4	117.6	129.9	144	123.9
Q969U7	Proteasome assembly chaperone 2 OS=Homo sapiens OX=9606 GN=PSMG2 PE=1 SV=1	31.482	7	172.6	166.7	175.1	150.9	128.6	98.1	55.6	29	15.6	7.6	4.9	11.3	21.7	43.1	104.6	135.2	158	182	173.5	165.7
Q13232	Nucleoside diphosphate kinase 3 OS=Homo sapiens OX=9606 GN=NME3 PE=1 SV=2	31.476	6	185	170.9	211.8	147.4	107.6	83.5	42.1	23.4	16.9	11.4	21	20.9	35.3	49	116.3	132.4	138.3	267.3	66.3	153.2
Q9Y619	Mitochondrial ornithine transporter 1 OS=Homo sapiens OX=9606 GN=SLC25A15 PE=1 SV=1	31.475	3	181.9	179.3	193.5	142.8	108.6	83	45.4	31.4	21.1	13.1	14.9	25	42.9	64.6	98.4	99.6	146.2	167.8	174.5	166.1
Q13510	Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=5	31.428	4	132.2	147.1	133.9	140.4	117.4	101	69.1	64.1	54.8	40.1	38.4	35.9	48.6	59.7	114.2	119.9	136.5	166.7	145.8	134.4
L0R819	ASNSD1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=ASDURF PE=1 SV=1	31.406	6	126.8	141.2	95.6	133.9	108.6	109.7	78.9	71.9	72.5	60.9	69.7	57.8	67.7	76.2	118.2	110.4	120.2	141.5	125.8	112.6
Q9NR19	Acetyl-coenzyme A synthetase, cytoplasmic OS=Homo sapiens OX=9606 GN=ACSS2 PE=1 SV=1	31.392	6	211.8	208.7	216.1	169.3	105.6	37.8	19	15.1	9.5	7	3.1	3.6	6.1	10.9	30.9	105	178.8	227.1	217	217.6
Q96EL3	39S ribosomal protein L53, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL53 PE=1 SV=1	31.374	6	172.2	196	219.1	166	97	67.3	31.4	20.1	18.1	12.8	12.8	13.8	19.5	26.3	71.5	107.9	135.8	233.5	223.3	155.7
P62330	ADP-ribosylation factor 6 OS=Homo sapiens OX=9606 GN=ARF6 PE=1 SV=2	31.34	5	210.4	209.3	205	164.1	102.6	57.4	23.9	13.7	8.3	5.3	4.8	6	10.3	19.2	57.4	104.5	155.2	224.1	209.9	208.7
Q06546	GA-binding protein alpha chain OS=Homo sapiens OX=9606 GN=GABPA PE=1 SV=1	31.304	5	212.7	197.4	211.3	149.2	94.6	63.9	32	18.7	11.9	8.4	4.9	7.5	11.8	24.2	64.1	93	144	215	217.4	218.2
Q8WUY1	Protein THEM6 OS=Homo sapiens OX=9606 GN=THEM6 PE=1 SV=2	31.271	4	161.5	152	156.9	136	117	98.3	66.9	52.7	38.6	20.1	23.8	28.4	44.3	53.1	115	125.6	139.3	163.1	161.2	146.1
Q14498	RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2	31.265	5	204	190.7	185.6	150.7	99.4	63.7	45	25.6	20.1	15.3	7.7	7.2	11.2	17	48.2	82	153	235.6	229.9	208.2
O14802	DNA-directed RNA polymerase III subunit RPC1 OS=Homo sapiens OX=9606 GN=POLR3A PE=1 SV=2	31.257	6	209.3	196.8	220.5	145.5	84	54.7	37.2	23.5	16.5	12.1	12.1	13.8	21.1	30.2	63.6	84.8	131.9	224.5	234.3	183.5
A6NKD9	Coiled-coil domain-containing protein 85C OS=Homo sapiens OX=9606 GN=CCDC85C PE=1 SV=1	31.255	6	166.1	160.9	164.9	129.8	99	84.1	59.7	51.1	46.3	38	33.8	34.7	41.2	53.5	87.4	103.8	127.1	174.8	173.9	169.8
P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1	31.231	5	250.2	267.5	259.7	122.3	47.8	21.7	11.9	7.6	6.6	4.7	5.1	4.9	8.2	14.2	31.7	80.9	106.5	301.6	291.5	155.4
P28370	Probable global transcription activator SNF2L1 OS=Homo sapiens OX=9606 GN=SMARCA1 PE=1 SV=2	31.196	1	432.8	426.5	393.5	268.8	176.8	139.7	67.2	50.3	27.9	16.5										
Q02878	60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3	31.188	6	139.6	147.3	154.4	158.9	171.4	106.8	54.9	34.8	19.3	12.5	9.4	17.9	32.1	48.1	136.7	205	159.4	160.4	127	104
Q9BV57	Acireductone dioxygenase OS=Homo sapiens OX=9606 GN=ADI1 PE=1 SV=1	31.167	7	192.3	195.9	148.5	167.9	119.9	81.3	38.2	23.6	18.3	14.1	11.1	12.8	19.9	32.1	81.9	122.4	160.6	196.5	179.5	183.2
Q9NR28	Diablo IAP-binding mitochondrial protein OS=Homo sapiens OX=9606 GN=DIABLO PE=1 SV=1	31.159	6	139.9	137.6	143	126.2	115	106	78.5	65.5	53.6	34.8	23.9	33.3	46.4	61.3	94.9	111.9	140.7	151.4	170.6	165.6
Q8WWH5	Pseudouridylate synthase TRUB1 OS=Homo sapiens OX=9606 GN=TRUB1 PE=1 SV=1	31.143	5	221.6	214.3	210.7	158.9	91.6	45.8	25.9	15.5	9	6.8	6	6.3	9.9	15.8	37.4	77.7	154.3	226.5	235.5	230.6
Q9Y4B6	DDB1- and CUL4-associated factor 1 OS=Homo sapiens OX=9606 GN=DCAF1 PE=1 SV=3	31.137	7	195.8	203.8	206.1	169	101.5	55.8	28	16.6	13.3	10.1	5.4	7.8	11.3	18.8	55.2	97.3	142.6	237.5	242.3	181.7
Q9UNL2	Translocon-associated protein subunit gamma OS=Homo sapiens OX=9606 GN=SSR3 PE=1 SV=1	31.133	4	167.6	152.9	160.9	136.7	122.4	101.3	75.5	43.5	26.1	13	15.4	19.7	41.4	70.8	117.3	130.9	132.1	165.3	160.3	146.8
O60333	Kinesin-like protein KIF1B OS=Homo sapiens OX=9606 GN=KIF1B PE=1 SV=5	31.123	6	237.1	222.2	217.9	144.3	70.6	46.1	24.8	16.3	10.8	9.9	12.3	11.7	20	28	62.3	82.1	148.9	214.9	210.5	209.2
P05549	Transcription factor AP-2-alpha OS=Homo sapiens OX=9606 GN=TFAP2A PE=1 SV=1	31.113	6	185.7	185.8	186.3	159.1	121.5	81	35.6	19.1	15.2	10.7	14.2	18.5	25.9	38.5	55.5	89.2	137.9	201.2	209.4	209.6
Q9NYJ1	Cytochrome c oxidase assembly factor 4 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=COA4 PE=1 SV=2	31.109	5	127.4	124.8	132	126.4	110	94.8	76.3	70.2	74.3	63.7	69.3	59.7	64.7	68.8	105.8	111.8	125.8	135.4	132.6	126.2
Q9BZD4	Kinetochore protein Nuf2 OS=Homo sapiens OX=9606 GN=NUF2 PE=1 SV=2	31.086	4	276.4	246.3	232.7	105.6	59.8	33.8	21	10.8	8.7	5.1	5.5	5.5	10.2	15.6	37.8	50.4	82.2	236.2	274.6	281.9
Q12788	Transducin beta-like protein 3 OS=Homo sapiens OX=9606 GN=TBL3 PE=1 SV=2	31.051	6	208.5	200.5	192.2	141.4	99.3	70	37.6	23.2	14.7	12.7	12.3	10.9	15.9	25.7	51.6	72.4	133.2	309.9	136.1	231.9
Q9Y399	28S ribosomal protein S2, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS2 PE=1 SV=1	31.022	5	258.6	238.8	248.9	136.1	57.1	31.9	15.1	6.1	5.3	2.1	6.6	5.3	9.8	17.3	32.4	61.1	121.9	257.4	269.7	218.6
P25440	Bromodomain-containing protein 2 OS=Homo sapiens OX=9606 GN=BRD2 PE=1 SV=2	31.012	5	245.3	284.2	108.1	146.1	73.2	47.9	33.6	25.8	21.5	14.2	4.9	6.1	8.8	14.3	32.6	56	130.2	243.1	244.7	259.2
O15533	Tapasin OS=Homo sapiens OX=9606 GN=TAPBP PE=1 SV=2	31.006	4	214.3	205.2	205.2	157.8	103	53.3	25.7	18.7	10	6.7	7.5	8.4	16	24.1	66.1	99.5	153.5	211.7	213.1	200.2
Q96FS4	Signal-induced proliferation-associated protein 1 OS=Homo sapiens OX=9606 GN=SIPA1 PE=1 SV=1	30.976	5	190.1	222.4	190.1	141.7	108.9	60.9	45.7	25.8	14.3		20.4	19.1	23.6	27.5	51.3	90.7	150.2	202.4	211.4	203.4
Q9NVP2	Histone chaperone ASF1B OS=Homo sapiens OX=9606 GN=ASF1B PE=1 SV=1	30.898	4	182.5	220.6	186.5	193.6	97.3	71.2	23	12.8	7.2	5.3	9.2	11.5	16.3	27.7	68	104.5	150.5	195.2	204.1	212.9
Q02388	Collagen alpha-1(VII) chain OS=Homo sapiens OX=9606 GN=COL7A1 PE=1 SV=2	30.897	6	164.3	164.4	165.1	140.4	111.9	91.1	59.6	47.9	33.9	21.3	20.1	41.2	69.7	86.2	120.3	120.4	123.2	148.5	143.1	127.3
Q9UBB6	Neurochondrin OS=Homo sapiens OX=9606 GN=NCDN PE=1 SV=1	30.89	6	191.9	185.5	196.5	163.6	102.4	65.3	42.9	26.8	15.3	9.8	15.3	15.8	21.7	30.7	62.4	94.1	163.6	204.9	202.8	188.7
Q9NZD8	Maspardin OS=Homo sapiens OX=9606 GN=SPG21 PE=1 SV=1	30.8	4	238.3	217.9	238.3	157.5	68.7	39.3	18.9	10.9	7	3.3	4	3.8	6.2	7.6	26.7	49.1	161.8	254.3	253	233.5
O15155	BET1 homolog OS=Homo sapiens OX=9606 GN=BET1 PE=1 SV=1	30.799	3	206.3	203.5	106.6	161.5	100	89.5	51.8	37.8	26.1	16.9	20.6	19.8	28.2	41	94.4	119	147.5	229.9	124.3	175.4
P62888	60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2	30.77	5	168.8	175.6	178.1	159.6	112.2	75.2	48.5	38.1	25.2	18.6	22.8	26.8	42.4	47.5	93.5	119	144.6	180.2	173.7	149.7
Q7Z7F0	KH homology domain-containing protein 4 OS=Homo sapiens OX=9606 GN=KHDC4 PE=1 SV=1	30.768	7	184.9	179.9	196.3	168.7	120.1	74.8	34	19.4	12.8	9.2	10.4	11.4	16.8	28.5	72.7	124.8	165.7	202.9	180.5	186.3
Q8WW59	SPRY domain-containing protein 4 OS=Homo sapiens OX=9606 GN=SPRYD4 PE=1 SV=2	30.748	5	179.2	193.5	183	174	137.1	78	25.8	13.9	8.7	6.7	5.8	6.6	11	21.9	80.3	125.6	172.2	212.8	182.7	181
O95429	BAG family molecular chaperone regulator 4 OS=Homo sapiens OX=9606 GN=BAG4 PE=1 SV=1	30.701	5	155.3	145	159.9	140.4	124.2	86.3	56.6	46.4	47.7	38.1	46.7	39.6	41.9	47.2	96.1	122.8	137.8	159.2	155.9	152.8
Q6ZSJ8	Uncharacterized protein C1orf122 OS=Homo sapiens OX=9606 GN=C1orf122 PE=4 SV=2	30.668	4	143.3	136.6	139	132.3	113.7	95.3	74.2	59.4	59.2	47	54.9	53	61.7	71.9	98.7	113.5	125.4	141.9	142.6	136.2
Q96B97	SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens OX=9606 GN=SH3KBP1 PE=1 SV=2	30.647	5	175.6	173.5	178.8	148.3	117.8	84	45.7	30	25.8	20.5	29.6	26.7	35	47.9	86.6	120	141.8	178.6	173.6	160.1
Q9HCS7	Pre-mRNA-splicing factor SYF1 OS=Homo sapiens OX=9606 GN=XAB2 PE=1 SV=2	30.617	5	340.8	263.9	173.1	80.9	51.5	33	23.7	14.8	9.3	9	12.1	16	20.8	25.7	41.3	62.2	87.4	169.2	288.8	276.5
P34059	N-acetylgalactosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GALNS PE=1 SV=1	30.611	5	177.2	170.7	179.2	148.9	116.9	84.9	50.4	31.2	23.9	16.7	25.4	27.1	38.1	54.7	106.6	122.8	139.4	170.8	160.8	154.3
P48723	Heat shock 70 kDa protein 13 OS=Homo sapiens OX=9606 GN=HSPA13 PE=1 SV=1	30.597	5	223.7	204	219	153.8	84.1	57.5	26.1	16.1	9.9	5.9	6.1	7.9	11.7	22.3	69.9	98.5	150.8	216	211.9	204.9
Q96EN8	Molybdenum cofactor sulfurase OS=Homo sapiens OX=9606 GN=MOCOS PE=1 SV=2	30.574	5	196.5	176.9	187.1	149.3	110.4	83.4	44.1	26.1	15.8	10.4	10.2	16.4	27	46.8	79.7	105.9	135.5	185.8	197.2	195.5
P17535	Transcription factor JunD OS=Homo sapiens OX=9606 GN=JUND PE=1 SV=3	30.571	4	150.4	144.6	147.3	135.3	122.7	87.2	64.6	56.4	53.6	38	36.8	36.1	42.9	52.7	111.7	119.7	139	155.2	155.4	150.5
P56211	cAMP-regulated phosphoprotein 19 OS=Homo sapiens OX=9606 GN=ARPP19 PE=1 SV=2	30.537	4	192.5	238.7	30.9	159	85.2	77.5	63	54.6	54.4	44.2	75.9	67.3	70.5	75	101.8	111.1	121.6	130.9	120.1	125.9
Q9BV40	Vesicle-associated membrane protein 8 OS=Homo sapiens OX=9606 GN=VAMP8 PE=1 SV=1	30.505	4	173.1	164.3	152.5	150.6	127.4	78	47.7	38.5	38.7	29.1	34.4	27.4	30.7	38.7	108.6	117.4	149.8	180.5	163	149.6
P12931	Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens OX=9606 GN=SRC PE=1 SV=3	30.502	4	202.6	204.9	191.3	163.2	110.7	55.3	28.8	18.5	14.2	10.5	7.6	7.9	11.2	19.9	52.6	92.6	153.4	221	218.9	215
Q9UK41	Vacuolar protein sorting-associated protein 28 homolog OS=Homo sapiens OX=9606 GN=VPS28 PE=1 SV=1	30.478	4	197.9	185.8	198.7	161	110.1	68.3	37.4	22.2	11.2	7.3	6.7	6.6	20.6	36.9	68.4	110	163.1	194.2	203.7	189.8
O00479	High mobility group nucleosome-binding domain-containing protein 4 OS=Homo sapiens OX=9606 GN=HMGN4 PE=1 SV=3	30.454	4	93.4	99.1	96.6	90.6	91.8	91.2	104.9	104.6	123.3	104.4	122.2	99.8	105.1	93.7	108.8	96.3	85.3	110.5	87.4	90.8
P51668	Ubiquitin-conjugating enzyme E2 D1 OS=Homo sapiens OX=9606 GN=UBE2D1 PE=1 SV=1	30.449	3	218.6	169.2	242.8	162	92.8	53.6	24.4	15.7	11.6	9.5	5.4	6.2	9.3	15.1	51.7	92.9	173.7	182.7	224.6	238.4
O95081	Arf-GAP domain and FG repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=AGFG2 PE=1 SV=2	30.445	3	224.5	230.9	221.6	146.6	84	40.3	19.3	13.4	10.7	8.8	6	6.4	9.1	14.3	43.8	95.6	164	244.2	148.1	268.5
Q96SZ5	2-aminoethanethiol dioxygenase OS=Homo sapiens OX=9606 GN=ADO PE=1 SV=2	30.418	6	175.5	199.3	118.3	153.7	119.9	93.2	61.1	40.6	24.1	14.4	14.1	19.3	30.2	48.5	99.9	121.3	151.6	177.9	170.3	166.9
Q92530	Proteasome inhibitor PI31 subunit OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=2	30.401	4	170.9	166	171.1	154.4	124.1	96.1	55.9	33.3	18.4	9.8	9	18.2	33.7	51.3	102.7	132.3	149.1	167.3	174.3	162.1
O43715	TP53-regulated inhibitor of apoptosis 1 OS=Homo sapiens OX=9606 GN=TRIAP1 PE=1 SV=1	30.38	4	133.4	132	144.4	132.8	111.2	97.2	71.2	63.4	61.9	52.5	52.7	44.9	53.8	62.6	112.4	122.3	131.4	150.6	138.8	130.5
Q14108	Lysosome membrane protein 2 OS=Homo sapiens OX=9606 GN=SCARB2 PE=1 SV=2	30.38	5	152.1	155.4	147.4	143.2	111.8	100.8	67.5	52.5	42	27.3	22.2	22.8	39	56.1	107.9	120.9	142.8	177.3	159.1	152.1
Q9BR61	Acyl-CoA-binding domain-containing protein 6 OS=Homo sapiens OX=9606 GN=ACBD6 PE=1 SV=1	30.343	6	226	212	193.3	135	94.7	57.4	31.5	22	15.9	12.2	9.9	11.7	19.5	37.5	82.8	107.9	141.9	196.9	199.1	192.9
Q8N2K0	Lysophosphatidylserine lipase ABHD12 OS=Homo sapiens OX=9606 GN=ABHD12 PE=1 SV=2	30.324	5	179.7	173.9	185.4	159	130.1	80.7	35.3	24.5	17.8	13.8	5.9	7.8	12.5	22.1	76	130.6	161.2	200.9	196	187.1
Q16537	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens OX=9606 GN=PPP2R5E PE=1 SV=1	30.259	3	229.2	183.3	212.8	162	97.5	53.4	29.4	17.8	8.5	6.3	4.9	5.8	10.3	18.8	44.3	83.2	165.9	238.7	222.1	206
Q8WXG6	MAP kinase-activating death domain protein OS=Homo sapiens OX=9606 GN=MADD PE=1 SV=2	30.234	6	223.6	209.4	192.4	135.2	89.5	46.6	34.9	25.3	25	18.1	19.2	17	19.8	25.6	61.3	84.8	135.1	209.3	219.5	208.4
Q86WR7	Proline and serine-rich protein 2 OS=Homo sapiens OX=9606 GN=PROSER2 PE=1 SV=2	30.226	5	181	175.5	173.5	138.7	103.1	75.4	48.3	38.6	35.8	29.9	37	33	37.1	45	82	103.1	140.8	175.6	173.8	172.5
Q06136	3-ketodihydrosphingosine reductase OS=Homo sapiens OX=9606 GN=KDSR PE=1 SV=1	30.166	4	148.5	140.8	148.6	134.1	116.8	110.7	84.7	61.8	37.6	16.3	10.8	16.3	30	49	109.1	122.9	146.9	177.1	175.3	162.6
P98170	E3 ubiquitin-protein ligase XIAP OS=Homo sapiens OX=9606 GN=XIAP PE=1 SV=2	30.164	6	193.7	190	191.2	141.9	105.2	73.9	38.1	26	22	17.9	16.2	18.3	23.2	32.2	72.9	104	137.9	203.6	200.6	190.9
Q14004	Cyclin-dependent kinase 13 OS=Homo sapiens OX=9606 GN=CDK13 PE=1 SV=2	30.162	2											28.5	39.2	58.9	82	149.8	215.5	283.3	399	337.3	406.6
O60645	Exocyst complex component 3 OS=Homo sapiens OX=9606 GN=EXOC3 PE=1 SV=3	30.149	6	264.7	236.6	229	131.4	54.5	34	20.2	13.2	9.2	7.2	11.1	12	15.8	21.8	41.6	59.6	128.6	240.6	243	226
