Accession	Description	Sum PEP Score	# Unique Peptides	temp37.0_concYOU	temp40.6_concYOU	temp43.7_concYOU	temp47.5_concYOU	temp51.2_concYOU	temp54.5_concYOU	temp57.9_concYOU	temp61.5_concYOU	temp64.0_concYOU	temp67.0_concYOU	temp67.0_concSEN	temp64.0_concSEN	temp61.5_concSEN	temp57.9_concSEN	temp54.5_concSEN	temp51.2_concSEN	temp47.5_concSEN	temp43.7_concSEN	temp40.6_concSEN	 temp37.0_concSEN
Q9NP66	High mobility group protein 20A OS=Homo sapiens OX=9606 GN=HMG20A PE=1 SV=1	24.819	5	147.7	141.4	149.6	133	120	96	71.6	55.7	46.6	38.4	36.4	34.9	34.3	61.3	98.6	108.1	146.8	157.5	155	167.2
O14672	Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1	24.801	5	159.9	157.9	167.2	168.8	141.7	98.9	46.8	30.5	16.2	12.1	17.6	14.5	19.5	39.6	100.4	134.1	169.3	154.3	176	174.7
O60504	Vinexin OS=Homo sapiens OX=9606 GN=SORBS3 PE=1 SV=2	24.797	5	176.5	176.5	189.4	161.7	122.6	82.7	39	27.2	15	9.5	13.2	16.8	16.4	46.2	90.1	115.5	152.3	184	174.3	191.1
Q96G23	Ceramide synthase 2 OS=Homo sapiens OX=9606 GN=CERS2 PE=1 SV=1	24.771	3	188.7	201.2	217.3	181.4	103.9	60	22.9	12.5	7.2	4.8	4.5	6.5	9.3	22.5	64	80.8	186.8	201.9	201	222.8
Q9UBI1	COMM domain-containing protein 3 OS=Homo sapiens OX=9606 GN=COMMD3 PE=1 SV=1	24.762	3	210.1	212.6	210.4	163.4	97.7	53.8	21.7	13.6	10.4	6.4	4	5	4.7	14.3	40.9	77.8	161.6	216	234.8	240.8
Q9BV73	Centrosome-associated protein CEP250 OS=Homo sapiens OX=9606 GN=CEP250 PE=1 SV=2	24.757	5	162.9	177.1	175.3	134.9	98.6	86.5	55.8	44	35.4	29.6	31.5	37.4	39.8	56.1	80	89.9	122.7	155.4	183.2	203.9
Q9Y3Q3	Transmembrane emp24 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=TMED3 PE=1 SV=1	24.749	4	193.2	198.5	205.3	193.1	129.3	42	17.6	10.1	6.2	4.6	5.6	6.9	17	18.1	53	127.5	185.7	179.9	200.3	205.9
Q9HCE5	N6-adenosine-methyltransferase non-catalytic subunit OS=Homo sapiens OX=9606 GN=METTL14 PE=1 SV=2	24.737	5	187.5	184.3	198.3	190.2	145.7	48.5	17.5	13.1	8.5	6.3	6.3	6	10.1	20	44.3	129.9	191.5	196.1	193	202.9
O95139	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 OS=Homo sapiens OX=9606 GN=NDUFB6 PE=1 SV=3	24.706	2	124.9	128.6	143.7	124.1	112.2	112.1	77.3	70	56.8	50.4	31.2	35.7	39.6	62.4	100.5	110.9	129.8	156	160.1	173.7
P18440	Arylamine N-acetyltransferase 1 OS=Homo sapiens OX=9606 GN=NAT1 PE=1 SV=2	24.704	3	283.8	260.9	247	126.6	44.7	18.3	9	4.2	2.6	3	2.6	2.9	4.4	7.4	18.1	26.9	106.7	241.8	282.7	306.5
O95235	Kinesin-like protein KIF20A OS=Homo sapiens OX=9606 GN=KIF20A PE=1 SV=1	24.662	5	245.3	233.4	207.3	120.2	87.1	44.9	23.9	18.5	12.1	7.4	10.3	10.8	14.3	26.3	54.3	70.7	120.7	188.3	246.2	258
P50402	Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1	24.656	5	165.1	161.3	160.3	143.9	109.7	78	52.5	48.1	42.3	38.9	36.1	31.7	18.3	44.5	86	113.3	150.9	170.6	167.7	180.9
P56937	3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7 OS=Homo sapiens OX=9606 GN=HSD17B7 PE=1 SV=1	24.63	5	242.5	236.5	232.8	174.4	62.7	20.4	11.5	7.6	6.1	5.5	3.7	4.4	6.1	10.5	23.2	59.7	163	223.7	246.1	259.6
Q8WXD5	Gem-associated protein 6 OS=Homo sapiens OX=9606 GN=GEMIN6 PE=1 SV=1	24.618	5	129.1	126.9	134.5	132.1	123.9	119.1	81.9	63	50.4	39	22.9	30.7	42.2	76.1	123.3	137.3	132.8	143.4	144.3	147.1
P05166	Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB PE=1 SV=3	24.616	4	161.1	161.9	179	166.2	140.2	105.2	42.2	23.1	12.5	8.6	8.6	11.3	17.4	45.7	105.7	119.3	151.1	165.7	184.1	191.1
O75674	TOM1-like protein 1 OS=Homo sapiens OX=9606 GN=TOM1L1 PE=1 SV=2	24.604	3	186.4	177.9	181.6	159	122.7	90.5	39.6	21.5	12.1	8.8	4.2	5.9	6.5	28.7	83.2	125	163.8	193.9	187.3	201.7
Q8N5M4	Tetratricopeptide repeat protein 9C OS=Homo sapiens OX=9606 GN=TTC9C PE=1 SV=1	24.596	3	218.1	209.3	215.4	177.2	97.7	40.1	15.7	11.3	8.1	7.2	18	18.9	26	35.3	52.1	98.9	159.6	204.5	189.9	196.8
Q8WWH5	Pseudouridylate synthase TRUB1 OS=Homo sapiens OX=9606 GN=TRUB1 PE=1 SV=1	24.586	5	225.3	216.5	218.6	164.9	88.3	42.4	18	12.2	8.1	5.6	4.3	5.1	6.4	15.9	37	76.3	160.7	221.7	227.4	245.2
P47914	60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2	24.58	2	55	55.9	62.6	68.5	76.6	116.9	184	198.2	124.9	57.5	56	152.6	27.9	226.7	154.9	107.4	77.1	68.3	61.9	67.1
Q53HC9	EARP and GARP complex-interacting protein 1 OS=Homo sapiens OX=9606 GN=EIPR1 PE=1 SV=2	24.579	5	149.6	134.4	147.2	148.8	145.4	99.9	57	54.9	27.2	35.5	11.1	13.6	18	38.2	98.8	122.3	146.8	181.6	177.5	192.2
Q9Y248	DNA replication complex GINS protein PSF2 OS=Homo sapiens OX=9606 GN=GINS2 PE=1 SV=1	24.576	5	190.7	186.5	200.7	166.8	114.4	60.7	30.9	21.3	15.4	12.5	3.5	4.2	6.9	15.7	41.7	107.5	163.6	215.2	213.6	228.1
Q9BZG8	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 OS=Homo sapiens OX=9606 GN=DPH1 PE=1 SV=2	24.572	5	171.6	161.4	171.4	159.2	135.5	97.7	51.2	27.6	14.9	9.4	8.4	9.9	17.8	41.3	95.8	142.9	149.5	172.5	179.6	182.3
Q6UVJ0	Spindle assembly abnormal protein 6 homolog OS=Homo sapiens OX=9606 GN=SASS6 PE=1 SV=1	24.568	5											15.3	18.7	20.7	47.4	100.8	163.4	276.8	427.8	442	487
P0DPD7	EEF1A lysine methyltransferase 4 OS=Homo sapiens OX=9606 GN=EEF1AKMT4 PE=1 SV=1	24.561	4	207.4	205.3	201.4	155.7	108.7	57.1	28.5	15.6	11	9.4	10.1	13.1	20.4	36.1	63	93.1	155.3	189.4	208.1	211.4
Q96EB1	Elongator complex protein 4 OS=Homo sapiens OX=9606 GN=ELP4 PE=1 SV=2	24.56	4	142.6	148.5	146.3	131.2	114.9	109.7	74.8	61.5	43.9	26.7	33.6	47	40.8	78.6	112.4	113.7	130.5	139.2	151.5	152.6
Q9H2H8	Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens OX=9606 GN=PPIL3 PE=1 SV=1	24.547	4	201.3	196.1	201.4	182.2	110.9	52.5	21.7	14.6	11	8.4	10.3	10.1	9.2	22.1	50.5	105.8	169.2	208.5	204.9	209.5
O75431	Metaxin-2 OS=Homo sapiens OX=9606 GN=MTX2 PE=1 SV=1	24.545	3	174.4	182.7	180.5	160	157.2	79.1	30.1	16.8	11.5	7.7	14	16.2	20.5	35.1	82.7	120.9	167.3	152.4	186.5	204.3
Q14691	DNA replication complex GINS protein PSF1 OS=Homo sapiens OX=9606 GN=GINS1 PE=1 SV=1	24.544	4	192.7	193.4	207.1	183.1	124.2	44.2	22.3	12.4	11.3	9.3	9.2	10.7	12.7	18.8	41.6	106.7	179.4	203.7	204	213.3
P34059	N-acetylgalactosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GALNS PE=1 SV=1	24.54	5	159.7	163	170.9	155.6	123.8	97	42.8	38.6	26.6	22.1	25.1	27.5	22.6	62.2	107.4	121.1	144	160.7	158.2	171
Q7Z4G1	COMM domain-containing protein 6 OS=Homo sapiens OX=9606 GN=COMMD6 PE=1 SV=1	24.534	5	348.4	332.7	343.5	296.2	250.6	171.2	101.7	72	49.4	34.3										
Q86WB0	Zinc finger C3HC-type protein 1 OS=Homo sapiens OX=9606 GN=ZC3HC1 PE=1 SV=1	24.461	6	221.3	212.2	217.8	155.9	97.9	47.9	20.6	12.9	8.2	5.2	5.6	5.7	7.7	20.4	59.6	85	164.8	202.2	211	237.8
Q6IA86	Elongator complex protein 2 OS=Homo sapiens OX=9606 GN=ELP2 PE=1 SV=2	24.452	5	177.3	177.4	183.7	156	134.3	85.8	34.8	23.5	15.1	12	6.3	9.9	19	29.4	88.6	108.1	175.1	165.6	201.5	196.5
Q13613	Myotubularin-related protein 1 OS=Homo sapiens OX=9606 GN=MTMR1 PE=1 SV=4	24.435	4	188.9	181.5	183.4	160.1	106.6	64.3	43.7	31.2	22.2	18.1	5.4	7.5	10.7	19.2	39.6	70	162.2	215.6	224.9	244.8
Q5JVF3	PCI domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PCID2 PE=1 SV=2	24.432	5	225.1	224.9	226.4	179.8	82.7	28.4	14	8.6	5.7	4.4	12.3	14.7	19	36.8	67.6	91.1	145.1	187.2	202.7	223.5
O60762	Dolichol-phosphate mannosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=DPM1 PE=1 SV=1	24.424	4	207.9	205.2	193.7	163.8	109.1	60.6	23.4	15.7	10.7	9.9	3	8.9	15.5	26.4	62	88.5	156.8	186.8	214.5	237.6
P28370	Probable global transcription activator SNF2L1 OS=Homo sapiens OX=9606 GN=SMARCA1 PE=1 SV=2	24.416	1	209	218.1	204	144.4	95.7	56.2	28.2	23.1	10.8	10.6	10.3	11.1	14.3	23.8	56.6	85.4	149.1	198.9	218.4	232.2
Q9BU02	Thiamine-triphosphatase OS=Homo sapiens OX=9606 GN=THTPA PE=1 SV=3	24.387	4	151	140.2	155.7	154.3	114.2	96.3	72.2	53	36.5	26.6	16	18.5	20.4	46.7	99.3	130.1	150	173.3	170.2	175.5
Q15170	Transcription elongation factor A protein-like 1 OS=Homo sapiens OX=9606 GN=TCEAL1 PE=1 SV=3	24.385	3	140.9	135.3	142.3	141.4	130.4	103.6	56	56.7	51.2	42.4	37.3	31.1	19	51	109.2	120.1	150.5	161.3	156.2	164.4
Q9NQT4	Exosome complex component RRP46 OS=Homo sapiens OX=9606 GN=EXOSC5 PE=1 SV=1	24.382	5	130.1	129.4	151.1	200.2	184.9	126.5	44.8	17.7	9.8	5.5	3.1	4.8	7.4	25.1	120.8	174.9	200	157	150.3	156.7
P60604	Ubiquitin-conjugating enzyme E2 G2 OS=Homo sapiens OX=9606 GN=UBE2G2 PE=1 SV=1	24.34	5	227.1	225.8	229.3	164.4	75.4	35.4	19.6	10.5	7.8	4.7	5.3	5.6	18.6	16.2	39.5	63.2	161.7	223	228.8	238.2
Q9H147	Deoxynucleotidyltransferase terminal-interacting protein 1 OS=Homo sapiens OX=9606 GN=DNTTIP1 PE=1 SV=2	24.335	3	236.2	218.6	196.3	130.5	80.5	52.6	31.5	22	17.4	14.5	8.9	9.4	12.2	20.2	37.9	51.4	100.4	198.6	258.7	302.3
Q96A65	Exocyst complex component 4 OS=Homo sapiens OX=9606 GN=EXOC4 PE=1 SV=1	24.323	5	239.1	226.7	222.8	149.7	72	38.2	19.2	13.5	9.8	9	7.6	9.1	8.2	19.6	43.4	60.8	142.9	221.3	237.9	249.2
Q06546	GA-binding protein alpha chain OS=Homo sapiens OX=9606 GN=GABPA PE=1 SV=1	24.323	4	215.9	208.7	205.5	151.9	98.8	62.7	26.9	14.2	9.4	6	4.5	6.6	10.8	25.2	67.5	89.9	149.6	196	217.5	232.4
Q9Y605	MORF4 family-associated protein 1 OS=Homo sapiens OX=9606 GN=MRFAP1 PE=1 SV=1	24.322	3	157.7	149.3	169.9	151.8	128.2	81.3	49.3	38.3	44.3	29.8	31.7	26.5	17.9	42.3	85.5	111.9	152.4	180.8	172.9	178.1
P25208	Nuclear transcription factor Y subunit beta OS=Homo sapiens OX=9606 GN=NFYB PE=1 SV=2	24.322	3	118.8	125.8	126.7	124	139.4	102.2	103	69.1	57.1	34	10.1	34	31.1	66.4	114.2	125.7	145.4	146	168.3	158.8
Q9UNY4	Transcription termination factor 2 OS=Homo sapiens OX=9606 GN=TTF2 PE=1 SV=2	24.317	3	167.5	153.8	164	153.5	129.1	81.1	48.9	40.7	35.9	25.7	22.1	26.2	15.8	42.7	65.7	80.9	112.4	166.8	213.2	254.1
Q96MX6	Dynein axonemal assembly factor 10 OS=Homo sapiens OX=9606 GN=DNAAF10 PE=1 SV=1	24.315	4	178.1	185.9	191.2	161.3	122.6	98.6	30.2	15.3	9.2	7.6	8.5	12.6	16.3	36	98.2	123.7	158.5	164.2	191.5	190.5
P57105	Synaptojanin-2-binding protein OS=Homo sapiens OX=9606 GN=SYNJ2BP PE=1 SV=2	24.305	4	195.8	179.7	180.3	163.8	111.8	67.7	36	27.7	21	16.3	10.5	10.3	13.8	24.6	51	91.6	176.7	197.1	207.2	217.3
P52434	DNA-directed RNA polymerases I, II, and III subunit RPABC3 OS=Homo sapiens OX=9606 GN=POLR2H PE=1 SV=4	24.277	3	170.7	156.8	191.3	145.6	158.9	88.6	42.7	23.5	12.2	9.7	7.3	9.3	12.5	38.8	94	106.4	159.3	190.5	185.1	196.8
Q7Z569	BRCA1-associated protein OS=Homo sapiens OX=9606 GN=BRAP PE=1 SV=2	24.232	4	173.6	163.9	175	137.7	107.7	72.5	48.4	43	44.2	34.1	6.3	7.4	12.1	30.8	81.2	102.5	151	189.9	204.4	214.3
Q15054	DNA polymerase delta subunit 3 OS=Homo sapiens OX=9606 GN=POLD3 PE=1 SV=2	24.22	6	219.8	227.7	187.6	116	73	52.6	35.6	33.2	29	25.4	21.9	20.8	18.7	33.7	52.8	67.3	94.9	195.4	232.3	262.2
Q99996	A-kinase anchor protein 9 OS=Homo sapiens OX=9606 GN=AKAP9 PE=1 SV=4	24.214	5	193.1	197.6	192.9	143.8	107.1	62.1	39.9	28.6	18.3	16.7	15.9	19.1	26.9	34.5	73.2	77.2	135.2	180.3	218.6	219.1
Q9BVL2	Nucleoporin p58/p45 OS=Homo sapiens OX=9606 GN=NUP58 PE=1 SV=1	24.205	5	127.4	121.5	133.8	163.8	193.9	129.6	50.8	38.5	24.9	15.8	16.5	16.4	19	51.6	156.2	176.1	158.2	146.4	130	129.6
P46976	Glycogenin-1 OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=4	24.184	5	140	148	170.1	137.1	136.6	106.9	55.5	51.1	28.2	26.4	35.9	34.5	29.7	71.1	128.5	99.6	147.7	150.9	156.4	145.6
Q9BYG5	Partitioning defective 6 homolog beta OS=Homo sapiens OX=9606 GN=PARD6B PE=1 SV=1	24.181	4	204.8	217.2	216.2	163	95.4	43.2	21.1	20.7	8.9	9.6	3.4	3.6	4.3	10	30.4	77.7	170.7	237.9	222.5	239.5
Q9Y5B0	RNA polymerase II subunit A C-terminal domain phosphatase OS=Homo sapiens OX=9606 GN=CTDP1 PE=1 SV=3	24.176	6	183.2	185.6	176.9	157.5	113.4	80.3	41.6	29	19.3	13.2	14.3	18.1	16.5	40.6	71.8	94.8	143.5	189.2	202.5	208.8
Q9BTV6	Diphthine methyltransferase OS=Homo sapiens OX=9606 GN=DPH7 PE=1 SV=2	24.157	5	141.9	134.6	160.4	136.6	131	111.8	81.3	54.5	30.9	17.1	8.6	25.6	49.7	97.3	122.7	133.7	134.1	140.8	141	146.5
Q96PU5	E3 ubiquitin-protein ligase NEDD4-like OS=Homo sapiens OX=9606 GN=NEDD4L PE=1 SV=2	24.157	4	216	209.5	198.7	152.8	99	55.1	29.4	19.5	12.1	7.8	4.3	5.2	9	23.4	57.7	97.1	163.8	200.6	216.7	222.2
Q8TBF4	Zinc finger CCHC-type and RNA-binding motif-containing protein 1 OS=Homo sapiens OX=9606 GN=ZCRB1 PE=1 SV=2	24.107	4	191.3	181.9	186.4	156.9	115.2	78.2	36.4	26	16.6	11	13.3	12.9	19.3	46.7	82.3	115.1	153.8	168.5	184.8	203.2
Q7Z6I8	UPF0461 protein C5orf24 OS=Homo sapiens OX=9606 GN=C5orf24 PE=1 SV=1	24.103	6	120.2	116.8	120.9	121.9	107.8	106.6	80.3	80.2	74.8	70.5	53.5	52.9	31.1	68.4	103.2	117.3	135.1	150.8	139.5	148.3
L0R6Q1	SLC35A4 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=SLC35A4 PE=3 SV=1	24.101	3	137.5	133.2	138.3	134.4	120.6	117.3	68.3	63.9	50.6	36	14	15.1	18.7	59	118.1	117.7	150.6	142.7	180.4	183.6
P17535	Transcription factor JunD OS=Homo sapiens OX=9606 GN=JUND PE=1 SV=3	24.092	3	134.4	130.5	140.7	140.2	120.6	96	69.2	62.4	56.9	49.2	40.3	39.6	20.4	60.4	105.3	121	142.1	150.6	155	165.2
O43708	Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3	24.085	3	194.8	188.1	197.8	168.9	124.8	72.3	25.5	13.4	9.2	5.2	6.3	7.9	12.8	26.1	85.8	124.5	164.3	183.3	197.4	191.6
P49711	Transcriptional repressor CTCF OS=Homo sapiens OX=9606 GN=CTCF PE=1 SV=1	24.074	5	162.6	155.9	154.2	146.8	131.7	96.3	56.6	39.6	31.5	24.8	16	15.4	9.2	36	96	120.7	159.2	174.8	185.4	187.3
Q7Z6E9	E3 ubiquitin-protein ligase RBBP6 OS=Homo sapiens OX=9606 GN=RBBP6 PE=1 SV=1	24.038	5	114.8	110.9	132.4	126	122.1	116.5	98.3	87.4	53.8	37.8	33.3	52.8	36.4	88.9	108.8	119.8	118.5	144.4	144.6	152.6
Q92667	A-kinase anchor protein 1, mitochondrial OS=Homo sapiens OX=9606 GN=AKAP1 PE=1 SV=1	24.035	5	229.7	210.3	185.7	115.8	81.1	54.8	40.9	33	26.1	22.7	16.2	18.5	20.1	36.2	59	79.1	122.8	179.7	222.3	246
Q5HYK3	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial OS=Homo sapiens OX=9606 GN=COQ5 PE=1 SV=2	24.005	4	355.4	327.9	340.8	298.1	250.6	196.2	121.7	65.7	29.7	13.9										
Q9Y4Y9	U6 snRNA-associated Sm-like protein LSm5 OS=Homo sapiens OX=9606 GN=LSM5 PE=1 SV=3	23.992	2	127.5	136	147.1	130.5	108	94	79.3	68.4	62.7	46.4	29.4	22.2	40.4	97.1	88.9	122.1	123.3	148.1	150.7	177.8
Q13247	Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2	23.968	3	232.6	203.5	192.2	136.6	88.6	49.9	30.1	25.8	21.9	18.7	43.2	39.1	29.4	48.5	72.6	88.2	122.8	163.6	199.7	193
Q96BP2	Coiled-coil-helix-coiled-coil-helix domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CHCHD1 PE=1 SV=1	23.963	4	127.6	124.8	132.6	134.4	103.9	109.7	82.4	75	58.6	51.1	47.9	50.9	55.9	80.4	108.9	98.9	119.5	137	144.9	155.8
Q9C0E8	Endoplasmic reticulum junction formation protein lunapark OS=Homo sapiens OX=9606 GN=LNPK PE=1 SV=2	23.96	5	261.4	248.9	257.7	249.7	238	210.4	203.3	148.4	110	72.1										
O95926	Pre-mRNA-splicing factor SYF2 OS=Homo sapiens OX=9606 GN=SYF2 PE=1 SV=1	23.956	3	61.9	65.2	79.5	92.5	90.4	120.1	126.1	125.7	121.9	116.8	106.2	97.9	63	117	122.2	103.2	104.6	101.1	91.4	93.3
Q9H0S4	Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens OX=9606 GN=DDX47 PE=1 SV=1	23.907	4	206.5	205.8	213.7	162.4	84.6	47.3	26.5	22.4	15	15.7	7.6	9.9	13.2	22.4	46.6	77.4	156.2	208.5	222.8	235.5
Q9H1K0	Rabenosyn-5 OS=Homo sapiens OX=9606 GN=RBSN PE=1 SV=2	23.888	4	218	209	217.3	185.2	96.6	32.8	15.7	9.6	8.9	6.9	15.2	16.6	18	32.1	61.3	95.9	171.1	190.6	197.5	201.6
Q9Y4R8	Telomere length regulation protein TEL2 homolog OS=Homo sapiens OX=9606 GN=TELO2 PE=1 SV=2	23.888	5	164.7	162.7	171.7	136.8	131.8	90.7	57	37.1	24.6	23	9.4	11.8	15.6	27.9	51.2	65.8	123.2	193.2	236.3	265.6
P11274	Breakpoint cluster region protein OS=Homo sapiens OX=9606 GN=BCR PE=1 SV=2	23.858	4	168.5	164.9	156.3	122.5	98	82	63.2	54.8	48.2	41.5	50	51.3	22.6	68.7	87.1	104.9	121.9	150.6	166	176.9
Q96CU9	FAD-dependent oxidoreductase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FOXRED1 PE=1 SV=2	23.854	4	207.1	197.4	187.3	164.6	114.9	66.3	29.9	15.1	9.7	7.7	4.9	6.7	11	20.3	55.5	102	163.6	196.8	209.7	229.5
Q8ND82	Zinc finger protein 280C OS=Homo sapiens OX=9606 GN=ZNF280C PE=1 SV=1	23.835	3	125.1	117.2	127.9	131.4	122.4	104.3	81.4	76.1	62.1	52	38.8	43.6	56.7	79.6	102.4	129.1	142.8	131	135.2	140.8
Q8NHP8	Putative phospholipase B-like 2 OS=Homo sapiens OX=9606 GN=PLBD2 PE=1 SV=2	23.824	5	168.6	170.4	182.2	156	151	99.1	34.7	21.3	10	6.6	10.4	17.1	15.2	60.2	109.1	113.3	150.8	153.3	182.5	188.1
Q8NBI5	Equilibrative nucleobase transporter 1 OS=Homo sapiens OX=9606 GN=SLC43A3 PE=1 SV=2	23.778	4	190.1	190.2	180.2	154.7	109.6	91.9	33	28.4	14.6	7.2	7.6	10.1	12.6	32.7	94.7	91.3	171.1	184.9	194.9	200.3
Q99442	Translocation protein SEC62 OS=Homo sapiens OX=9606 GN=SEC62 PE=1 SV=1	23.722	5	151.2	151.5	153.3	151	125	112.2	71.6	45.1	24.9	14.1	13.5	21.7	17.8	71.8	116.3	132.3	148.4	155.4	162	160.7
O96033	Molybdopterin synthase sulfur carrier subunit OS=Homo sapiens OX=9606 GN=MOCS2 PE=1 SV=1	23.715	3	149.2	154	158.5	147.3	121	98.9	56.3	47.6	36.8	30.4	35	31.1	36.4	49.2	98.9	128.4	144.5	164.8	152.6	159.1
Q9Y294	Histone chaperone ASF1A OS=Homo sapiens OX=9606 GN=ASF1A PE=1 SV=1	23.71	3	167.9	178.1	188.8	179.5	123.3	78.4	33.5	23.7	16.5	10.2	4.1	7.4	16	39.9	100.4	132.6	150.6	168.3	183.7	196.9
Q15750	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 OS=Homo sapiens OX=9606 GN=TAB1 PE=1 SV=1	23.69	4	186.5	181.3	192.2	160.1	117.8	69.8	35.5	23.3	20.1	13.6	4.6	4.8	7.4	20.4	63	96.3	173	199.5	216.4	214.6
Q12913	Receptor-type tyrosine-protein phosphatase eta OS=Homo sapiens OX=9606 GN=PTPRJ PE=1 SV=3	23.689	5	157.3	156.1	167.6	140.6	97.2	66.9	48.5	45.3	55.6	65.1	52.4	34	23.8	36.3	61.8	73.7	151.1	181.1	188.7	197.1
A2A3N6	Putative PIP5K1A and PSMD4-like protein OS=Homo sapiens OX=9606 GN=PIPSL PE=5 SV=1	23.677	1	395.5	400.5	387.7	302.2	219.7	105.5	64.2	53.9	40.6	30.3										
Q7Z3B4	Nucleoporin p54 OS=Homo sapiens OX=9606 GN=NUP54 PE=1 SV=2	23.658	5	344.4	354	369	365.7	219.4	154.5	77.2	60	32.6	23.1										
Q15714	TSC22 domain family protein 1 OS=Homo sapiens OX=9606 GN=TSC22D1 PE=1 SV=3	23.64	3	138.1	135.7	141.9	137.7	125.5	100.6	60.5	59.4	52	48.4	28	23.8	25.5	65.1	110.8	124.9	146.7	159.5	156.6	159.2
Q8IW45	ATP-dependent (S)-NAD(P)H-hydrate dehydratase OS=Homo sapiens OX=9606 GN=NAXD PE=1 SV=1	23.633	3	153.6	156.3	152	138.3	130	105.1	56.2	46.9	37.2	24.3	23.4	28.1	47.8	49	91.4	110.5	133.1	162.2	168.6	186
P56282	DNA polymerase epsilon subunit 2 OS=Homo sapiens OX=9606 GN=POLE2 PE=1 SV=2	23.63	3	246.7	233.4	212.4	121.1	74.2	45.4	26.4	17.2	13.3	9.9	13.3	15.4	12.3	24.8	45.5	67.7	115.2	193.8	249.5	262.4
Q9Y512	Sorting and assembly machinery component 50 homolog OS=Homo sapiens OX=9606 GN=SAMM50 PE=1 SV=3	23.616	5	145.7	157.5	163.5	145.8	150.3	107.4	52.7	38.9	25.1	13.1	16.7	22.8	9.7	60.2	122.9	132.2	157.6	151.5	162.5	164
Q14562	ATP-dependent RNA helicase DHX8 OS=Homo sapiens OX=9606 GN=DHX8 PE=1 SV=1	23.59	5	206.6	194.6	206.9	183.7	104	59.7	20.9	12.4	7.6	3.6	14.7	17.3	22.4	36.8	73.9	113.5	165.3	177.7	185.9	192.5
Q8WWK9	Cytoskeleton-associated protein 2 OS=Homo sapiens OX=9606 GN=CKAP2 PE=1 SV=1	23.565	6											43.6	43.5	33.8	76.5	150.1	188.6	268.4	357.8	398.2	439.4
Q969G5	Caveolae-associated protein 3 OS=Homo sapiens OX=9606 GN=CAVIN3 PE=1 SV=3	23.546	4											34.1	34.6	26.9	80.9	169.2	203.8	289.7	364.7	390.3	405.8
L0R819	ASNSD1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=ASDURF PE=1 SV=1	23.543	4	112.4	112.9	119.2	112.7	105.1	107.1	86.1	88.8	81.4	74.2	88.2	79.2	77.4	98.6	113	103.1	107.1	110.3	111.2	111.9
Q9NYT0	Pleckstrin-2 OS=Homo sapiens OX=9606 GN=PLEK2 PE=1 SV=1	23.524	4											17.4	21.7	24.3	44.8	69	96.8	165.7	364.4	537.7	658.2
Q96NC0	Zinc finger matrin-type protein 2 OS=Homo sapiens OX=9606 GN=ZMAT2 PE=1 SV=1	23.52	6	107.4	103.1	113.7	120.8	118.5	118.8	84.4	85.6	76.7	71	71.4	58.5	46.2	78.9	123.1	127.9	127.2	127.5	118.5	120.7
O75113	NEDD4-binding protein 1 OS=Homo sapiens OX=9606 GN=N4BP1 PE=1 SV=4	23.482	4											15.5	20.2	23.4	55.4	133.9	219.4	319.9	396.2	404.3	411.8
Q9P0I2	ER membrane protein complex subunit 3 OS=Homo sapiens OX=9606 GN=EMC3 PE=1 SV=3	23.479	4	171.1	161.3	181.1	168.5	156.8	122.3	22.6	12.6	3.7		3.8	5.6	8.6	24	111	151.6	162.7	179.3	178.4	175
Q5MNZ6	WD repeat domain phosphoinositide-interacting protein 3 OS=Homo sapiens OX=9606 GN=WDR45B PE=1 SV=2	23.472	5	159.8	173.9	157.5	155.8	120.7	89.5	54	43.7	28.5	16.6	13	22.9	10	53.7	108.1	120.2	165.8	151.7	178	176.6
