Accession	GeneName	Description	PG.Qvalue	S0.1	S0.2	S0.3	S3.1	S3.2	S3.3	S6.1	S6.2	S6.3	S9.1	S9.2	S9.3	S12.1	S12.2	S12.3	S24.1	S24.2	S24.3
Q14209	E2F2	Transcription factor E2F2	1.14E-05	107066.9297	96088.32813	96399.23438	93965.71094	113406.625	121430.4063	123583.4688	116952.6563	120473.8828	106737.3516	101886.2656	94949.33594	80321.80469	103251.3516	94964.08594	94690.69531	80235.23438	102864.3047
Q14232	EIF2B1	Translation initiation factor eIF-2B subunit alpha	7.21E-39	755318.0625	724000.25	656820.1875	658272	686727.4375	739084.375	605297.9375	501584.9375	630738	724545.0625	688607.625	747239.1875	749409.8125	831702.6875	836581.0625	756308.1875	777975.25	749501.25
Q14240	EIF4A2	Eukaryotic initiation factor 4A-II	2.28E-30	1447021.625	1365596.25	1458161.25	1400461.75	1337603.75	1359662.25	1268848.25	1337624.375	1278561.625	1343944.75	1270265.75	1437767.875	1329433.375	1364256.25	1543057.25	1316356.625	1196924.625	1311219.125
Q14241	ELOA	Elongin-A	1.64E-31	466885.5938	472270.7813	437734.9063	525567.6875	448612.4688	465309.2813	478874.9063	441472.0938	449093.875	489905.9688	494106.3125	437856.5313	420979.0938	481778.25	435349.875	423223.6563	418090.0313	493545.1875
Q14244	MAP7	Ensconsin	8.62E-40	581167.75	537235.6875	472822.0313	624518.0625	471940.2813	514080.2813	628151.125	664742.1875	570581.5625	561844.5	506188.4375	492245.7188	535477.4375	564220.75	437662.5	505754.8125	630944.1875	459932.7813
Q14247	CTTN	Src substrate cortactin	1.60E-38	1000296.125	1055760.5	1088338.625	1127803.625	1065262.125	1003212.563	1137118.625	1165518.25	1090086.875	1117165.25	1096695	1057346.625	1024415.25	966961.1875	950712.0625	922916.25	898664.625	893554.6875
Q14249	ENDOG	Endonuclease G, mitochondrial	4.76E-32	58962.86328	84895.99219	67227.77344	60566.08594	73710.60938	59642.23828	93118.19531	38591.76563	86647.44531	80106.6875	83387.21094	77190.60156	95821.375	99922.11719	117081.7891	75471.05469	91666.0625	72591.50781
Q14254	FLOT2	Flotillin-2	1.96E-37	1157864	1033554.625	987319.75	1039763.063	1066495.5	1033899.313	988817.125	947864.3125	939193.0625	970036.5	1027842.875	959695.5625	1063019.375	1014352.438	1111430.625	1104303.25	1141243.375	1120982
Q14257	RCN2	Reticulocalbin-2	5.96E-40	238432.8125	320891.4375	293935.6563	260486.3125	273433.7813	243942.9688	312957.375	327213.2188	308848	290340.8438	302657.2188	273551.7188	270612.8438	243953.75	227873	218187.9531	214437.8594	239532.5781
Q14258	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	1.63E-41	242293.0156	236093.1563	233876.2188	232246.5313	236625.5781	263154.7188	225593.4063	194582.3906	216430.7656	249896.875	228359	243862.4219	263523.125	266117.625	259927.75	268403.2188	253143.9844	277446.125
Q14315	FLNC	Filamin-C	1.93E-35	726144.5	770106	753752.4375	741209.25	751706.5625	725199.1875	724586.75	740354.0625	751244.125	750723.75	770187.0625	692546.8125	687578.625	741339.25	711899.8125	696933.3125	712873	704957.0625
Q14318	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	4.75E-30	2199968.25	2356271.25	2317972.25	2148360	2254952.5	2405926.75	2253555.5	2122151.75	2168278.25	2127553.75	2181964.5	2243601.25	2330285.25	2220434.25	2125686.75	1972095	2109582	1975380
Q14320	FAM50A	Protein FAM50A	4.59E-30	1512929.5	1649178	1621251.375	1511121.75	1657470.875	1446971.75	1664183.5	1654050.5	1570023.75	1503544.25	1535828.875	1398297.875	1426470.5	1420654.125	1427730.25	1493214.375	1612341.125	1720862.875
Q14331	FRG1	Protein FRG1	4.92E-34	156469.5156	132356.2656	131264.1875	157803.0156	165845.6719	155979.0156	156447.6563	159455.3906	165924.6094	156629.6719	166204.9688	173401.0156	162390.7813	158892.125	152253.875	148756.8906	149503.2031	136187.2656
Q14344	GNA13	Guanine nucleotide-binding protein subunit alpha-13	7.76E-42	183933.1406	185743.9063	168906.9063	185560.25	183671.0156	178115.5469	148216.4219	114372.2813	144788.2969	155731.0625	163663.0313	157072.0781	195764.5625	191855.5156	198774.6406	186051.8125	190714.2031	202477.3438
Q14353	GAMT	Guanidinoacetate N-methyltransferase	8.90E-24	412158.4688	493839.2813	501159.4688	459995.5	440382.3125	356121.8438	418489.1563	468520.0625	479392.5938	418766.3438	444444.4688	421516	385966.8125	395209.4375	394150.0313	393620.6563	378237.6563	386560.8125
Q14376	GALE	UDP-glucose 4-epimerase	1.55E-24	26129.70313	21203.20508	23317.61719	18449.17578	17113.81055	19941.18359	20162.31641	20873.41406	17821.37891	19414.48633	16432.24609	23917.99023	23556.60547	24201.67773	17729.18359	20433.66797	18675.43945	20807.60938
Q14442	PIGH	Phosphatidylinositol N-acetylglucosaminyltransferase subunit H	2.14E-11	NaN	NaN	NaN	NaN	NaN	NaN	21575.07031	12678.51074	NaN	10835.97266	NaN	21420.2793	18404.46289	14206.18262	11574.4541	10544.35352	17435.94336	10515.93652
Q14444	CAPRIN1	Caprin-1	5.34E-30	960464.25	1074729.375	1078945.125	1092196.5	1059843.25	964201.125	1131106.125	1212038	1141531.125	1065637.75	1060480.75	955654.875	851689.6875	850666.1875	853529.875	656106.375	651170.4375	654000.5625
Q14457	BECN1	Beclin-1	4.17E-26	90781.45313	121171.1172	130861.4219	85460.90625	91443.20313	99022.0625	130439.0234	167335.2031	105546.2969	128174.1953	129379.2188	130617.2578	142933.4219	118709.5703	116522.7656	89668.71875	97273.36719	127834.2109
Q14469	HES1	Transcription factor HES-1	2.39E-48	7248.990723	5909.44043	7021.078613	9167.885742	8859.201172	10734.06445	3047.045654	5678.500977	2829.666504	4857.766602	3377.14624	3826.466309	4892.880371	5511.152832	6908.500488	6048.849121	5085.96582	5010.330078
Q14493	SLBP	Histone RNA hairpin-binding protein	4.49E-23	29787.22461	30471.85742	35446.33203	43578.63281	40523.80078	33069.94141	46048.24219	48966.59375	41795.75781	44596.73828	48363.60156	48660.42578	42773.53125	42833.98828	40005.05859	22538.18555	37077.86328	25363.55664
Q14494	NFE2L1	Endoplasmic reticulum membrane sensor NFE2L1	1.28E-23	NaN	NaN	NaN	1.669276714	NaN	NaN	NaN	NaN	NaN	0.528699994	NaN	1.342040539	NaN	0.491335839	NaN	1.114955068	0.566699922	1
Q14498	RBM39	RNA-binding protein 39	1.18E-32	510325.5938	533448.25	548460.125	516371.125	552491.9375	545482.5625	523386.0625	523870.3438	561294.8125	536476.875	584893.6875	567377.3125	527808	534683.625	557582.3125	498550.7813	482270.5	473860.6875
Q14527	HLTF	Helicase-like transcription factor	3.21E-41	446775.4063	413236.3125	394466.3125	386710.2813	382855.9375	388625.0313	377885.8125	314307.875	337385.9063	338449.5625	309108.125	350254.25	334115.75	359492.4063	348305.1563	332844.625	311393.0625	319955.8125
Q14534	SQLE	Squalene monooxygenase	7.30E-24	81965.35156	91594.35156	88735.34375	78094.34375	65145.40234	74970.15625	85636.73438	66643.82031	61735.67188	69575.98438	76749.34375	69510.6875	62271.30469	64546.35156	66611.23438	73597.75	80663.04688	83645.17188
Q14542	SLC29A2	Equilibrative nucleoside transporter 2	0.000135396	NaN	NaN	4069.873779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	215.7669678	3151.418457	NaN	NaN	NaN	2895.667969
Q14554	PDIA5	Protein disulfide-isomerase A5	3.17E-51	243244.3906	268065.3438	256377.3906	239632.25	240725.1563	269634.9688	247254.2656	246710.5781	246443.1719	242109.2188	274506.25	235746.5781	251121.3906	234375.8594	254915.5469	239052.6094	229862.3438	193972.0469
Q14558	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1	1.50E-44	160352.4219	143715.5938	147107.9688	146678.3906	144958.0469	150226.1094	130345.9297	94633.125	113358.8438	121914.9922	122914.1016	134762.8438	143794.4531	154295.6875	146285.2813	142379.2188	149419.3906	147764.4375
Q14562	DHX8	ATP-dependent RNA helicase DHX8	3.80E-32	858679.625	824292.125	832015.0625	848303.4375	843146.1875	909458.9375	828867	774842.875	781978.0625	829092.75	810169.0625	854658.6875	847557.625	873575.875	875361.4375	806348.375	813786.125	963190.375
Q14566	MCM6	DNA replication licensing factor MCM6	5.27E-42	1285592.625	1302981.25	1434437	1407594.75	1387742.375	1384354.625	1438103.125	1470144.25	1461361.125	1514303.375	1483256.25	1533357.75	1489638.5	1504050.5	1463979.625	1485335.875	1428011.25	1477291.5
Q14571	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2	3.60E-16	361548.3125	NaN	839148.1875	NaN	1210834.125	549657.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	276165.9375	293972.5313	152113.1719	135825.7969
Q14573	ITPR3	Inositol 1,4,5-trisphosphate receptor type 3	1.80E-33	14865.1748	9582.391602	9913.375977	11813.87695	9979.332031	12607.40234	9543.929688	6981.935547	10298.02734	8477.94043	10081.64258	11496.25879	12703.41309	11212.07813	13678.4873	12493.64258	12306.47949	12224.27051
Q14574	DSC3	Desmocollin-3	0.000132693	65886.625	18217.00977	NaN	17698.43555	37777.78125	NaN	NaN	58041.54297	NaN	16377.80566	NaN	14373.56641	14321.77637	9957.771484	8487.87793	51648.27734	80761.4375	57773.13281
Q14586	ZNF267	Zinc finger protein 267	1.42E-31	33805.9375	60593.68359	42376.64844	48308.47656	86153.67969	59907.82031	69230.25781	94603.76563	72936.125	65637.95313	63928.71094	64049.60156	56306.18359	66810.32813	77480.66406	65537.03906	42412.00781	58990.45313
Q14588	ZNF234	Zinc finger protein 234	0.002544668	NaN	NaN	NaN	NaN	NaN	10705.8623	NaN	NaN	16653.92969	18616.23438	NaN	NaN	NaN	NaN	NaN	6690.195313	NaN	NaN
Q14593	ZNF273	Zinc finger protein 273	2.57E-07	NaN	2.664512634	NaN	NaN	1	NaN	1.052865148	NaN	NaN	0.584559441	NaN	0.003194428	NaN	NaN	NaN	NaN	1.139099956	NaN
Q14596	NBR1	Next to BRCA1 gene 1 protein	1.01E-26	198017.625	207361.5313	245480.625	208792.8594	130232.5391	136957.5938	122864.5313	110229.1875	145345.3281	175125.0469	112142.2656	138321.5156	91568.875	57742.60547	96975.82813	115876.0078	94602.5625	109565.7344
Q14624	ITIH4	Inter-alpha-trypsin inhibitor heavy chain H4	6.79E-30	85529.83594	93406.77344	104442.7656	100038.4531	95192.21094	80755.53906	73020.05469	121307.1563	99890.03125	91717.69531	140778.0313	123772.7969	141103.8906	95100.83594	127535.9453	125643.2891	71440.52344	53538.24219
Q14642	INPP5A	Inositol polyphosphate-5-phosphatase A	3.89E-06	40796.07422	NaN	NaN	NaN	56659.51563	48710.41797	NaN	43959.72656	NaN	91904.10938	NaN	85069.54688	61660.10156	74079.28906	69226.97656	33851.62891	42578.14063	28445.72266
Q14643	ITPR1	Inositol 1,4,5-trisphosphate receptor type 1	1.58E-24	47935.44531	NaN	NaN	191096.2656	108674.7266	66933.57813	NaN	NaN	59849.47266	69971.4375	166945.875	22535.19141	21886.10547	48362.59375	37823.20313	25984.66602	37048.73047	25328.07813
Q14651	PLS1	Plastin-1	1.79E-37	209718.6094	209058.0625	207251.7344	202350.6563	214975.3906	222554.5938	208916.8281	187309.0313	208927.5313	215265.9063	206157	212629.5938	202903.4219	205463.8906	198665.0625	175517.2656	186835.7813	193660.2656
Q14653	IRF3	Interferon regulatory factor 3	2.37E-31	134467.7188	128775.6953	138191.5625	104725.25	142028.4063	132696.2813	117685.8125	109589.1875	123889.6094	157494.3438	125276.9219	126134.9609	140444.2188	127293.4688	142669.4219	135031.9063	131739.125	124677.3203
Q14657	LAGE3	EKC/KEOPS complex subunit LAGE3	2.25E-36	64738.08984	78030.15625	70913.49219	59674.86328	73372.375	62174.44141	73372.1875	65717.53125	69535.40625	61430.4375	62209.67578	71863.375	61859.64453	66905.35938	72084.98438	83284.84375	85853.14844	86993.07031
Q14669	TRIP12	E3 ubiquitin-protein ligase TRIP12	1.05E-41	452834.6875	382140.9063	351095.5313	370513.9375	380417.125	443097.8438	323808.75	253412.2344	303760.8125	275572.8125	268199.4375	281065.875	349610.625	342462.5625	356316.4375	285542.1563	305515.1875	284719.7813
Q14671	PUM1	Pumilio homolog 1	1.77E-34	146118.8594	146687.8281	138188.75	132026.3125	138636.8281	136832.3125	128886.1563	120290.8047	131528.9375	119515.3438	116372.3359	117222.9141	118744.0859	108562.6953	114120.1875	87878.53906	82536.19531	83830.4375
Q14674	ESPL1	Separin	2.68E-36	268739.75	263056.75	258672.5938	288104.5938	280232.0313	252955.25	269079.3125	275748.7188	266233.4063	256615.4219	244646.1406	275801.625	328565.875	271939.1563	313221.6875	346435.3438	336595.1875	346179.25
Q14676	MDC1	Mediator of DNA damage checkpoint protein 1	3.17E-54	1080423.625	997540.6875	974027.75	1048458.125	1043566.563	1044555.563	1116649	1085399.75	1065993.125	1118886.125	1091298.25	1009738.875	959109.1875	993262.0625	1030092	1254470.125	1238438.5	1289620.75
Q14677	CLINT1	Clathrin interactor 1	1.82E-44	539798.9375	539094.8125	536591.6875	546659.25	549553.3125	521732.0313	535478.4375	563862.9375	514099.1563	522020.125	534890.375	545260.9375	494792.3125	473836.6563	470063.0313	455105.0938	431612.9063	408623.375
Q14678	KANK1	KN motif and ankyrin repeat domain-containing protein 1	2.69E-22	264242.6875	316766.9063	298587.5938	294708.3438	262375.5625	247009.0156	245643.2031	227734.25	266220.625	249937.4375	206358.4219	252902.2188	245034.4375	215498.7344	227804.4688	138942.0156	187904.9844	205763.8906
Q14679	TTLL4	Tubulin monoglutamylase TTLL4	2.78E-11	NaN	NaN	79833.5625	117511.0156	173893.2813	NaN	NaN	NaN	NaN	105629.0781	NaN	NaN	NaN	88734.5625	NaN	NaN	172020.3438	NaN
Q14680	MELK	Maternal embryonic leucine zipper kinase	1.81E-27	78325.875	103295.6875	76585.94531	94335.89844	104780.375	118080.9375	104256.6094	66566.95313	69997.1875	75435.74219	80327.22656	77386.75	97908.03125	97627.53125	128921.8828	119269.2031	99181.24219	108728.4063
Q14681	KCTD2	BTB/POZ domain-containing protein KCTD2	2.56E-34	37080.87891	45765.00391	68850.65625	58942.28125	50563.06641	45299	48591.82422	69972.26563	67081.1875	57386.54297	59350.33594	60199.34375	66809.23438	55970.94531	55582.64063	46047.72266	63285.15234	61389.03125
Q14683	SMC1A	Structural maintenance of chromosomes protein 1A	2.43E-46	2099415.25	2177074	2256576.5	2287326	2107569.75	2091178.75	2267730.75	2168177	2164873.25	2290786.25	2245785.5	2188015.25	2081723.625	2145255.5	2067853.25	2141866.25	2135913.75	2301377
Q14684	RRP1B	Ribosomal RNA processing protein 1 homolog B	3.38E-36	724148.875	640436.6875	622092	720672.5	725898.6875	724849.125	707656.8125	681355.9375	689966.9375	674457.5625	667437.875	690636.8125	689950.3125	667448.3125	671140.125	638062.5	698985.8125	647445.0625
Q14686	NCOA6	Nuclear receptor coactivator 6	3.41E-35	20273.15234	23484.14648	23573.42773	17419.00391	19509.125	20701.21484	27896.33398	21799.37891	20614.76563	19176.34375	22599.86523	16443.99609	18855.88477	18874.15234	12523.49023	20751.85547	18550.20508	20003.66406
Q14687	GSE1	Genetic suppressor element 1	3.40E-23	85520.17969	87698.10938	88427.46094	86110.625	96060.53906	75829.36719	79010.04688	70512.03906	78486.83594	84067.30469	81372.71094	76436.21094	78848.54688	59637.76563	70153.1875	64009.26172	48403.60547	71058.07031
Q14689	DIP2A	Disco-interacting protein 2 homolog A	2.22E-24	52612.33203	51195.80078	48949.89063	58120.97656	47290.29297	62230.6875	51148.05078	55475.15234	52086.73828	49369.40625	29587.66602	51593.93359	50263.5	51754.42969	54442.41406	53387.51172	34834.90625	44386.19922
Q14690	PDCD11	Protein RRP5 homolog	6.85E-43	5326271.5	3902413.5	3707733.75	3782659.25	4081574	5069793	3553518.75	2744892.5	3568002.75	3283086.25	3268273.75	3617775.5	4062391	4396718	4686559	4893445.5	4729728	5073045.5
Q14691	GINS1	DNA replication complex GINS protein PSF1	3.50E-29	203015.0156	206106.6875	210501.625	210589.7656	178693.0156	182543.5	199804.2344	189137.875	186039.4219	214750.2813	200841.3438	220186.9531	209294.7656	214620.4688	237256.6094	210570.0781	205313.125	218386.8281
Q14692	BMS1	Ribosome biogenesis protein BMS1 homolog	5.32E-40	126021.0625	99607.54688	98883.46875	116785.2031	109831.2734	131069.3203	125918.0391	109867.125	106761.4688	118788.4375	101310.8438	116289.1797	126368.4063	118140.6406	120916.5	111241.7344	111866.7578	109255.9453
Q14693	LPIN1	Phosphatidate phosphatase LPIN1	2.20E-05	NaN	69793.59375	NaN	38540.78906	NaN	78197.94531	NaN	123648.4297	108016.0313	81260.375	NaN	52780.88672	94694.72656	54206.96875	79889.71875	90160.99219	103795.4219	75803.60156
Q14694	USP10	Ubiquitin carboxyl-terminal hydrolase 10	2.99E-37	1291286.625	1244625.25	1155959.5	1206942.875	1187808.875	1160746.375	1147990.375	1141807.5	1202272.875	1184592.875	1133059.625	1100219.375	1125757.5	1130591	1188577.625	1074435.375	976913.8125	1069758.5
Q14696	MESD	LRP chaperone MESD	2.40E-34	116656.5391	142808.9063	166919.2656	154415.0625	157395.3438	144606.7813	154216.0313	185291.5938	172903.4063	157030.4688	158466.5781	154662.9844	142626.4844	136735.6094	138442.9688	119738.5234	119434.6406	117124.8984
Q14697	GANAB	Neutral alpha-glucosidase AB	1.21E-34	788643	811253.6875	841018.1875	782906.1875	811321.9375	789417.1875	793856.125	842162.25	825317.75	815789.25	814556.875	844398.75	848286.6875	843186.375	835738.625	825985.375	773609.375	811691.1875
Q14699	RFTN1	Raftlin	1.06E-23	85792.41406	77487.58594	89431.97656	58882.26172	69385.73438	93236.95313	55384.30859	72460.97656	79902.35938	97031.01563	85577.15625	78659.29688	58925.44922	86504.05469	82812.66406	70528.4375	52833.36719	77694.29688
Q14703	MBTPS1	Membrane-bound transcription factor site-1 protease	6.11E-09	NaN	NaN	NaN	NaN	NaN	NaN	1.304463387	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	0.938344061	NaN	NaN
Q14728	MFSD10	Major facilitator superfamily domain-containing protein 10	6.53E-24	23160.28125	20040.36914	25394.17383	22108.03516	16633.06445	15659.23047	17512.08594	NaN	NaN	10234.76465	9013.120117	22648.29688	20297.69531	20410.00781	15713.95313	11601.16113	6976.374512	10150.41895
Q14738	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	2.86E-28	252878.9844	228426.5625	199371.7969	223167.2813	220957.4844	234056.625	217554.8281	156427.1406	199477.4063	183527.25	192939.1094	188402.3594	214087.5469	221953.5469	215309.1875	269413.4688	253821.2813	215585.4063
Q14739	LBR	Delta(14)-sterol reductase LBR	1.91E-32	204283.375	174797.3906	167476.7969	159407.7813	181581.5469	202198.4219	163122.125	124508.9375	165388.7188	167807.2813	155692.2188	159988	169193.2656	191466.9375	194789.4063	184906.4844	200434.9375	200281.625
Q14746	COG2	Conserved oligomeric Golgi complex subunit 2	2.21E-35	531058.25	525510.875	441759.6563	506409.4063	489764.9375	555266.625	537220.25	440215.125	470547.4375	472594.7188	498716.7188	514463	520451.8125	533689.875	498376.125	565158	544361.8125	533352.25
Q14765	STAT4	Signal transducer and activator of transcription 4	0.000801361	NaN	9423.506836	NaN	7064.876953	NaN	NaN	9644.996094	NaN	NaN	NaN	NaN	18896.18164	NaN	NaN	NaN	63468.32813	27640.90234	37030.50781
Q14774	HLX	H2.0-like homeobox protein	0.001181039	39752.95313	NaN	NaN	NaN	NaN	40506.07813	36264.19531	NaN	NaN	NaN	45138.625	NaN	NaN	NaN	NaN	NaN	63464.57422	NaN
Q14781	CBX2	Chromobox protein homolog 2	6.30E-34	294653.5625	296179.4063	281149.3438	304692.375	288567.9063	281048.5313	280970.9375	314131.8438	294523	315510.3438	298122.8438	299067.25	261078.4531	284597.125	284423.5938	261839.9688	231939.625	275194
Q14789	GOLGB1	Golgin subfamily B member 1	2.73E-47	401681.7188	456524.7813	421405.3125	424150.25	411566.7188	404110.2188	436754.4375	429246.375	401093.6563	398827.125	421106.5	429739.5313	412501.4063	442789.1563	415131.125	411076.1563	434451.0938	413785.2813
Q14790	CASP8	Caspase-8	3.47E-37	181355.875	148579.625	170800.6875	168719.8906	161737.5938	166763.4844	150657.3438	136378.3281	134562.7813	178648.6094	177289.75	153867.1406	161371.3281	174096.4219	159794.8594	163988.1719	142226.2656	170135
