Accession	Description	Sum PEP Score	# Unique Peptides	Y1L_1	Y1H_1	Y1L_2	Y1H_2	Y1L_3	Y1H_3	Y3L_1	Y3H_1	Y3L_2	Y3H_2	Y3L_3	Y3H_3	Y6L_1	Y6H_1	Y6L_2	Y6H_2	Y6L_3	Y6H_3	Y9L_1	Y9H_1	Y9L_2	Y9H_2	Y9L_3	Y9H_3	Y24L_1	Y24H_1	Y24L_2	Y24H_2	Y24L_3	Y24H_3
O95486	Protein transport protein Sec24A OS=Homo sapiens OX=9606 GN=SEC24A PE=1 SV=2	94.605	13	20505168.06	658806.125	27159749.19	1443697.594	22292032.31	4769704.125	17480655.31	3276301.844	18377112.97	1659198.719	17161176.44	1081790.469	21761767.25	7040804.313	13364088.44	800585.875	16037577.19	2610954.375	15327368.19	4631710.813	9871286.844	4838948.75	15479807.75	3361881.094	10006005.44	9414211.563	8837928.594	8723915.188	9854912.313	11168509.69
O00330	Pyruvate dehydrogenase protein X component, mitochondrial OS=Homo sapiens OX=9606 GN=PDHX PE=1 SV=3	94.528	14	19209726.25	1592132.75	18669279.53	1145998.625	24575040.25	2818691.063	14883225.97	5082206.797	16234240.94	930688.5625	14294923.47	1696142.391	17346159.69	5222198.172	13967357.25	5413877.25	14407856.66	2512926.141	13680633.59	5424447.484	13610224.75	6125446.281	16292417.66	6932102.297	5650110.5	10456629.38	9945496.563	11870408.28	10685545.91	13964996.19
Q8NFH3	Nucleoporin Nup43 OS=Homo sapiens OX=9606 GN=NUP43 PE=1 SV=1	94.43	10	31588926.63		29505082.06		32921110.44		25879063.5	843628.375	25377715.69	1100365.75	27055971.13	600302.1875	27895892.63	3602976.188	25173781.63	3050604.781	22178676	3947690.063	23127873.88	4500066.25	20382290.75	3102092	23032832.63	4363478.875	13125606.88	14270995.38	16643356.63	14808918.75	15212455.75	16407574.75
P01130	Low-density lipoprotein receptor OS=Homo sapiens OX=9606 GN=LDLR PE=1 SV=1	94.286	13	7178471.094	811239.875	9275230.313		12774296	380063.2188	6696631.25	1813471.719	7115421.063	1249134.625	4861579.125	554748.375	4485366.5	5522280.125	4202038.688	4852654.156	2240789.188	4932837.5	1237515.781	8096367.063	1060101.766	6517911	409545.5625	6423594.469		10163804.84	500053.3125	10779554.81	1313179	13107269.69
Q9BV40	Vesicle-associated membrane protein 8 OS=Homo sapiens OX=9606 GN=VAMP8 PE=1 SV=1	94.243	6	37760107.44	541661.5625	40977819.44	478938.2188	45419129.13	506642.4063	36335690.88	3642161.609	27708450.63	3387769.281	32356273.44	2725882.203	38072679	10127681.88	34893398.75	9361034.125	33105025.44	10118595.97	25034671.44	15500944.56	21311097.63	13082103.06	28443218.56	15733387.59	10607592.63	31115679	12219738.81	33556672.56	13318601.63	37344730.13
P23368	NAD-dependent malic enzyme, mitochondrial OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1	94.19	12	18295012.13	2335279.063	19434722.75	2007012.375	20395613.44	1579847.625	16290187.31	4886666.719	16259962.69	3286281.844	17317742.19	3728606.063	16178461.66	7510059	15905850.63	3338286.438	14926058.88	5293530.281	13257158.19	5249167	10906947.09	5172583.156	16049168.5	5180251.375	6561063	13392424.94	8442666.844	13153286.19	9015152.688	14373437.56
Q53LP3	Ankyrin repeat domain-containing protein SOWAHC OS=Homo sapiens OX=9606 GN=SOWAHC PE=1 SV=1	94.118	11	12756019.41	1582686.625	12979928	719871.6875	26110461	607451.4375	14872876.91	503595.875	14143624.56	1561195.5	16578454.88	567791	19503225.75	1471377.688	15665026.19	903843.1875	14887446.22	2229258.594	12433214.72	1384218.344	12759235.41	1494757.203	11563332.88	1414850.406	7463987.188	2920230.938	5560493	4107369.719	7190629.563	3032596.594
Q99707	Methionine synthase OS=Homo sapiens OX=9606 GN=MTR PE=1 SV=2	94.109	15	24383307.31	1353896.688	26632786.97	705723	33260417.31	702704.125	19130811.44	598685.3125	18767170.53	2073774.266	14031136.31	1282838.5	17695105.94	2450036.469	16010690.53	3021125.156	13654568.38	5161239.875	13616817.78	8711760.563	11738073.38	5371468.656	14432395.81	3747425.25	4125256.125	18223287.88	8980725.375	17226291.75	9338075.766	18068681.19
Q6UX04	Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1	94.054	9	25526451.5	238968.75	23998704.53		19313350.88	1035215.063	23872010.88	348089.2188	17386576.97	2028194	24420876	307195.3125	22953588.44	1385791.531	17835707.88	670148.375	17613525.56	1291640.438	16112573.31	1043725.75	13327070.5	1711319.813	13986062.75	995620.0938	9501675.563	7759845.813	4752139.156	8728358.5	4672026.313	6631298.125
P09234	U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1	93.985	6	21229713.91	1127194.688	21897566.97		24298276.61	1446348.75	16770259.59	1842291.813	15274520.63	1886070.25	15959963.08	1406403.125	17430151.94	4802300.75	13833029.13	3671013.875	15603645.13	2737088	18354803.16	8424644.375	13539069.88	4755518.875	17583070.75	5977441.938	5955350.094	14701356.63	5812443.5	18390659	9801972.938	15618623.5
Q8IWE2	Protein NOXP20 OS=Homo sapiens OX=9606 GN=FAM114A1 PE=1 SV=2	93.867	9	8893621.625		11547723.06	956229.5	8817973.625		9678893.063	391326.6875	9704086	862394	10268758.28		6777531.438	2069666.5	7468186.813		8319676.313	591231.5625	6313532.25	1814520.25	4697596.75	1384890.781	7955779.313	764194.4375	3850015.563	9760722.75	3365619.938	9445356.75	4642672	6487121.375
O95785	Protein Wiz OS=Homo sapiens OX=9606 GN=WIZ PE=1 SV=2	93.858	16	63592673.25	1320028.75	68318546.72	1377838.625	78151534.91	2649861	55176204.22	3060450.5	62514628.25	3793382.75	53819930.75	3680646.688	62501813.75	7724154.031	47110630.5	6465510.5	53257997	7066083.5	55312317.59	12313758.69	42859916.06	8898970.5	52712313.81	12860494.31	30505653.94	25185213.88	31567599.34	24312826.38	32796925.25	22969939.19
O96000	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=3	93.852	7	43044242.47	4502870	164591235.1	3794632.25	52319886.56	2210199.938	118784222.7	5420307.625	34584646.88	5741767.625	35998119.63	4614888.625	22180412.81	16449549.63	30149557.06	13904692.81	21836338.88	13401310.81	23086918.06	17992701.69	157748425.6	15599135.41	25028409.69	16633539.41	8431656.25	35855608.63	11435749.5	41837253.38	65754487.5	40327558.75
P83111	Serine beta-lactamase-like protein LACTB, mitochondrial OS=Homo sapiens OX=9606 GN=LACTB PE=1 SV=2	93.606	14	16202758.44	4281406.313	17875450.28	1483975.438	20879919.08	4471996.188	17634264.03	1732106.781	17305211.28	354003.5	17872077.05	3379269.266	22666574.56	3163076.344	20609451.36	4471273.219	23237956.88	3766093.406	28363619.72	5520939.969	25438776.73	4858741.969	28264712.09	8990370.063	34848935.8	16716805.72	40015190.56	20602697.25	41337044.38	17907477.47
Q9BV44	tRNA (guanine(6)-N2)-methyltransferase THUMP3 OS=Homo sapiens OX=9606 GN=THUMPD3 PE=1 SV=1	93.601	13	16128665.19	1769751.375	21412071.06	2195830.563	21601260.75	2148015.188	18059066.91	3683619.992	20142892.33	2038758.094	16426100.2	1951232.688	18923600.38	5107613.75	12441713.59	6426589.344	15696705.94	5396329.875	14384880.97	7366445.813	13529635.73	5137775.219	17021499.03	8262524.625	10617623.5	14947498.63	10852702.41	14639029.63	8453230.5	20941827.75
P38432	Coilin OS=Homo sapiens OX=9606 GN=COIL PE=1 SV=1	93.306	13	17910595.09	2341157.75	17508592.92	2699014	20102061.5	3868341.75	18531218.44	3166422.609	15599223.88	2459135.969	17744767.28	2336774	18483744.41	5610639.156	12713468	2522422.344	16688256.31	5257136.281	11839362.09	4996422.875	11460082.33	4975060.938	14229905.25	6607485.281	10376899.27	12318379.5	6631380.969	12367615.75	9733301.5	14768910.13
P57105	Synaptojanin-2-binding protein OS=Homo sapiens OX=9606 GN=SYNJ2BP PE=1 SV=2	93.268	8	27545205.19		26828935.97		33489860.5		26039312.94	664909.4375	26188075.5		23073956.56	647347.6875	25101291	1872713.781	20331408.31	1722793.578	21449101.06	1063790.813	25075254.81	4921852.344	17355395.34	2702064.844	24306151.25	4743351.563	14677533.63	12061870	15654324.56	13314700.75	16862547.44	13198777.5
Q8TC07	TBC1 domain family member 15 OS=Homo sapiens OX=9606 GN=TBC1D15 PE=1 SV=2	93.168	14	20899272.72	1131886.125	27137527.19	2711956.75	29658391.75	3436963.875	22243483.06	398515.9063	21388646.19	1387858.438	30834578.47	2488655.969	37038759.44	837545.5	21975230.53	2780575.625	19286198.44	1910169.031	22754678.06	2808850.313	16752849.38	5991398.555	19005131.81	7976862.75	5332048.094	10591139.12	7256830.906	12223257.63	10724825.78	10026397.13
Q8NFW8	N-acylneuraminate cytidylyltransferase OS=Homo sapiens OX=9606 GN=CMAS PE=1 SV=2	93.165	10	15300174.78	688857.4375	18120342.69	1086944.75	21281991.13	2154704.5	19761168.09	808857.5	19424134.06	1478567.406	18247225.66	867114.875	20694320.06	534412.6875	16944043.84	2732902.438	19430235.19	2341248.875	16052625.84	4359763.625	14171029.28	3694298.063	19426463.69	5284080.75	11982365.5	9090613.625	10092340.19	12137600.81	11507597	14315385.88
Q9NQ88	Fructose-2,6-bisphosphatase TIGAR OS=Homo sapiens OX=9606 GN=TIGAR PE=1 SV=1	93.094	11	16220975.88	1218526.875	15730905.56	4601870.031	17986504.19	3018382.625	14946293.13	5193139.656	20977984.75	5364832.25	13932076.25	7990459.031	16690835.13	8823958.078	17092423.06	7187298.438	14861454.03	11097383.8	12966873.63	6867471.938	12090735.5	6724931.438	11946174.88	8893259.938	6957917.406	12569212.75	8699730.875	11977794.84	8208880.75	14207603.88
Q9UMX5	Neudesin OS=Homo sapiens OX=9606 GN=NENF PE=1 SV=1	93.049	10	23572747	1907448.438	73560769.19	705545.625	28237930.69	926606.9375	24523269.13	732555.25	20552098.72	592354.5625	19108272.81	822394.9375	34219375.75	1457647.688	19772780.41	1460506.563	32645085.03	2379749.875	31286678.16	3892411.938	16336873.5	5041305.438	28871614.5	3319369.688	28633471.25	15805618.63	10394296.88	14959556	9659784.563	16236583.88
Q5T280	Putative methyltransferase C9orf114 OS=Homo sapiens OX=9606 GN=SPOUT1 PE=1 SV=3	93.046	12	24837695.34	1980057.563	26795089.75	2234242.594	29938273.33	2638343.469	27358342.58	2090167.656	25755691.86	2966670.469	23053048.2	409932.9688	29210312.81	3466329.781	21828698.17	4412895.328	24055703.34	5761760.344	18953785.97	6596016.219	17436114.92	6578815.25	21239843.75	6898046.063	11695334.09	15308273.31	9501756.602	17931552.81	18825588.09	14444094.25
P46734	Dual specificity mitogen-activated protein kinase kinase 3 OS=Homo sapiens OX=9606 GN=MAP2K3 PE=1 SV=2	92.964	10	11376637.59	285774.5938	12522807.03	586103.9688	14336712.13	333574.5938	13428709.34	11863528.59	13272559.45	300621.375	11105727.31	10614744	14052353.09	3229647.406	10052672.94	2654617.219	10277134.19	2495618.5	11802299.22	3967645.75	10802595.19	4538174.406	9936564.625	4872867.438	5492528.063	19069512.41	3390517.844	5482564.438	4152113.313	6579385.688
Q96K17	Transcription factor BTF3 homolog 4 OS=Homo sapiens OX=9606 GN=BTF3L4 PE=1 SV=1	92.87	7	25534893.88	263998	36347209.88	360554.9375	34463203.25		59200884.5	1226006.125	31286226.38	1144926.219	54657440.06	1607019.344	32693625.88	2172580.188	59258467.13	3373551.844	74021863.75	9915033.906	31050276.44	9033243.875	31026137.25	9900119.563	45710611.13	8821170.813	31195712	20614912.38	30123338.63	19802704.88	30542874.5	19621663.63
P51003	Poly(A) polymerase alpha OS=Homo sapiens OX=9606 GN=PAPOLA PE=1 SV=4	92.734	13	18010988.44	3023021.844	19670727.94	2268310.922	25118090.44	3201548.531	20153434.28	3644986.625	18268340.09	3786036.547	17962054.59	3402863.969	22972524.56	5503356.063	17709074.59	3752846.234	17974333.34	3442851.641	15478835	4818363.719	15897988.38	5046748.906	18053178.09	7181602.938	5665878.938	10558407.97	7241649.406	10580960.19	10952172.28	10563248.69
Q9Y3B8	Oligoribonuclease, mitochondrial OS=Homo sapiens OX=9606 GN=REXO2 PE=1 SV=3	92.58	11	34630674.75	531236.2891	35509546.59	1345877.359	42511677.88	1482725.25	32526041.34	1441412.281	33701742.23	1247243.719	29568993.6	1179310.281	29193892.3	4146289.344	25773036.94	1471327.031	33158040.38	3141226.219	26181523.72	4880467.031	26905152.72	4317545.031	23528241.23	5211871.266	15310498.91	11048329.06	16232748.31	7252983	11506883.09	13645237.5
Q8N6R0	eEF1A lysine and N-terminal methyltransferase OS=Homo sapiens OX=9606 GN=METTL13 PE=1 SV=1	92.549	12	22893212.39	460242.25	14711958.03		17740740.38		16707061.17		18072642.23		17270186.03		18790406.91	401414.375	17651412.63	372052.2188	16231286.98	332036.25	15444679.34	941109.5	19957719.08	888304.375	23596844.63	445333.8125	9736288.484	4078413.125	12487414.78	5171041.375	11872570.75	5564117.25
Q9BXB5	Oxysterol-binding protein-related protein 10 OS=Homo sapiens OX=9606 GN=OSBPL10 PE=1 SV=2	92.527	12	12100700.72	509867.9688	12507617.59	1358586.859	16749399.38	744008.3281	14277176.81	1124298.406	14089539.5	1500153.563	12017268.94	984030.5469	14250571.56	2098904.906	13547534.09	4540406.406	12405821.5	4022826.281	11382631.69	3077064.563	10015618.44	3856101.969	12849178.94	5120750.219	7975611.313	3764797.906	8537423.375	5238423.063	8184120.125	12528615.66
Q9NQP4	Prefoldin subunit 4 OS=Homo sapiens OX=9606 GN=PFDN4 PE=1 SV=1	92.519	6	42573598.25	1385739.625	46278318.38	1688150.219	56791256.31	1701559.5	32549625.31	1225464.969	36307614.5	3175699.688	31813466.31	1791187.031	42065529.38	8154955.125	27507689.06	4577642.875	30885831.81	3305004.75	33221969.31	9953633.375	24432575.25	3963022.5	32405666.22	5120833.25	20116778.69	12749764.75	21177206.16	14031413.06	22965618.16	16446812.81
P04259	Keratin, type II cytoskeletal 6B OS=Homo sapiens OX=9606 GN=KRT6B PE=1 SV=5	92.504	1																														
P14635	G2/mitotic-specific cyclin-B1 OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1	92.257	9	20642648.13	1078272.125	24267894.75	913883.4375	29721220.31	2035058.281	17864434.5	8526720.844	13626521.81	8032364.828	11629809.06	7096250.625	5358730.219	14608385.88	4885345.5	10259352.97	3179689.531	15210025.69	4516215.063	16182831.81	1354017.031	13425877.94	4407171.531	14580087.88	5348320.844	16943756.31	1833338.406	16631928.13	1848010.594	17370085.06
Q9UBF2	Coatomer subunit gamma-2 OS=Homo sapiens OX=9606 GN=COPG2 PE=1 SV=1	92.222	12	11330296.58	867721.375	14772497.5	914969.4063	16412124.81	39249595.81	12518668.75	971057.9219	9274872.313	1399513.781	8618124.625	535388.3125	16305281.81	852539.1563	11886097.56	584786.875	9716407.094	378950.9063	11229926.06	1489173.375	7753490.563	478765.0938	10117417.5	1096249.25	7104840.75	3653928.406	7366039.219	2714042.563	12402484.44	3488700.563
Q07020	60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2	92.143	11	193210426.6	7435424.938	175740071.6	4840559.719	250861194.8	6543919.313	300758443.2	24877676.5	261254461.4	22361703.38	240255640.1	21583771.63	376772673.4	66533390.5	267283108.9	47195441.92	287472538.2	51629134.25	264298381.6	75154179	224570026.1	65287397	286146773.6	85717632	231395983.6	219946538.1	248227990	231666076.7	256895884.3	239634672.3
P53990	IST1 homolog OS=Homo sapiens OX=9606 GN=IST1 PE=1 SV=1	92.117	10	24127763.94	1684430.922	37204870.63	1132619.172	43090637.88		32793384	2967990.219	30678414.94	5615138.875	17619467.94	2837222.828	35472223.38	9059991.875	22414812.44	6727308.438	27794988.81	8379526.438	20908054.13	8648587.5	13132518.56	10986693.03	22205687	12964607.69	11620218.63	19312534.38	13101946.38	25616749.25	13710911.13	26929141.5
Q10589	Bone marrow stromal antigen 2 OS=Homo sapiens OX=9606 GN=BST2 PE=1 SV=1	92.113	8	40062704.69	4727069.813	37453563.44	3467997.75	52484715	5119792.125	27586974.56	11402238.31	27258042.13	10550153.47	25973751.38	10451953.25	21698428.03	20154263.91	18242811.75	16814526.25	22828459.75	19243818.38	19025722.41	28355371.28	14384944.97	23650863.44	14980120	30151084.66	2395570.875	39918020.63	5518765.25	41927804.63	7253039.5	53669121.81
Q9BWJ5	Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1	92.054	6	32475822.5	1129515.281	32100551.53	1450354.672	36671613.22	1153445.969	30079183.63	3962337.063	30472892.47	3502040.594	30123535.09	3284078.188	32513566.75	7744209.063	23786287.75	5541205.75	23626505.88	4355568.469	24937807.3	7300521.5	23259498.5	5637598.5	30517818.13	8136995.688	19281126.53	19007272.75	17031566.97	17716150.13	19383046.06	21557578.25
Q2NKX8	DNA excision repair protein ERCC-6-like OS=Homo sapiens OX=9606 GN=ERCC6L PE=1 SV=1	91.996	15	9147973.438	4903399.5	7867813.531	4188386.75	11707259.06	4315766	8957940.656	3934274.125	9660463.563	6480332.813	8752955.719	5047900.5	7188221.938	9823224.969	7386874.656	6643257.531	10284586.38	6866576.781	8202201.375	8041602.656	5332873.375	6555059.813	9194994.125	12114905.38	810564.0938	7910481.438	2708735.656	5894193.938	3570309.375	9709546.688
P20339	Ras-related protein Rab-5A OS=Homo sapiens OX=9606 GN=RAB5A PE=1 SV=2	91.908	7	14161180.78		13906692.75		17853035.5		12328286.94		9586377.844		10743313.78		9009609.25		11465268.16		12292417.34		7661736.625	966163.5625	8207159.063	709816.875	8095877.25	1905628.5	3987058.5	3571101	3808893.063	3767273.375	3661742.188	4580970.75
Q96G23	Ceramide synthase 2 OS=Homo sapiens OX=9606 GN=CERS2 PE=1 SV=1	91.789	6	36571864.31	12019374	32433838.06	15678606.75	31336290.81	14975747.25	25417815.63	5140127.5	19814478.44	23848443.03	26726049.63	34567583	22233534.63	32945008	19109516.38	7264607.5	23405906.59	5534755.844	20175749.34	9122408.469	19589165.28	6882052.875	20742880.25	10943033.25	7293407.063	28878956.31	6223242.125	16641496.19	8970062.625	16686999.63
P04179	Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=3	91.719	10	21813011.63		22610595.56		27375482.88	3846700.125	14662934.91	524908.0625	15669437.09	1664854.375	18156927.5	1708813.031	13890461.63	3162318.375	15155115.81	8932220	15741415.88	3222584.625	16121404.84	6816194.188	13111670.03	9373045.594	14961369.13	10433649.5	7293457.719	16293587	9220787.844	15337240.25	9457434.594	16766130.88
P11171	Protein 4.1 OS=Homo sapiens OX=9606 GN=EPB41 PE=1 SV=4	91.69	16	15850128.38	433767.2188	15087236.28	485634	18379300.19	601087.3125	12128417.09	218623.3906	13778423.5	508377.1875	11809280.22		14237568.38		13742479.06	755060.4688	11095631.66	907346.9688	10854566.59	1754342.313	8022288.438	1063691	8952668.188	979641.3438	6100137.859	4839893.25	7266152.203	5102304.063	5923512.969	7098885.313
O15031	Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3	91.664	17	11986281.56	2007543.938	11181719.72	1381994.25	15270789.56	1627061.078	7088303.531	3336649.344	9429345.094	2981412.25	7780897.578	2000563.594	5318148.063	5042091.656	5811881.781	4809991.406	6514314.938	4666691.75	3314104.219	7970551.531	2936349.969	6331655.313	2865859.063	7184787.406	2626187.953	9640044	1897689.438	9608874.875	2260967.063	11355926.5
O60427	Acyl-CoA (8-3)-desaturase OS=Homo sapiens OX=9606 GN=FADS1 PE=1 SV=3	91.621	11	21469748.13	418109.25	18611720	370662.1563	21494092.63	588981.375	16574486.19	3297700.438	18246284.44	2858983.375	17670726.44	2767636.438	20189429.63	8052232.969	17909607.13	5870885.75	19415729.13	4862685.438	22864295.63	13228361.31	20935773.38	9163349.563	24104154.38	11234087	57982038.63	22995221.75	58099285.81	27155610.19	61666562.63	21533661.38
O14545	TRAF-type zinc finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TRAFD1 PE=1 SV=1	91.568	10	10140897.34	142176.1875	11786524.5	365998.7344	12504869.69	170078.6094	8883524	1265457.453	10979518.16	1034347.922	9571487	871433.0469	8801736.594	1954681.719	8080616.594	3008645.406	7779410.594	3749533.813	5417657.125	5119008.297	5342011.219	4411631.531	6420974.969	5293020.281	769936.1875	6921549.094	714374.5625	8587802.125	1351434.75	8910659
Q86W92	Liprin-beta-1 OS=Homo sapiens OX=9606 GN=PPFIBP1 PE=1 SV=2	91.539	13	65904565.94	2620721.469	62274460.75	2370897.813	59841699.81	910517.2188	96375943.41	1710182.938	77966727.13	843438.5313	79663946.59	810075.1406	91546109.78	2446984.188	86645346.52	1301526.219	80175157.03	1843078.25	77411862.5	3112871.188	53127306	2065762.688	84415251.19	3430491.375	42186849.03	8120990.188	52633533.34	7057218.75	46914318.72	8619087.875
P02794	Ferritin heavy chain OS=Homo sapiens OX=9606 GN=FTH1 PE=1 SV=2	91.504	10	8444859	9950623.891	12881679.16	9141738.094	11065284.75	12276473.84	4771848.5	8135705.266	4412716.641	7215647.25	4734718.969	8923575.406	3711361.594	9461790.375	3946008.156	5378302.219	3487464.094	7779197.25	6018889.688	10548602.56	2907763.719	6741420.969	6071347.344	12516167.09	2608348.563	14570804.19	4743193.594	15332470.31	3791210.5	20930576
